text,homophobia,racism,misogyny,xenophobia
@user por isso nao perco mais tempo desmentindo gringo aqui. nao vou me estressar e dar a cara a tapa enquanto nego ta ganhando 10 pau e fazendo nada ... quando eu ver mudança de postura vou a bater,0.0,0.0,0.0,1.0
"deve ser uma merda saber que os homens só querem voce pra comer, porque pra assumir.

voce é imunda garota, por i… — Iiih muitos querem assumir sim, gamam e tudo eu que to legal mesmo kkkk mas eai, e a sua vida, ta cuidando ou ta… https://t.co/Edva1B7jss",0.0,0.0,1.0,0.0
"@user @user eu q do risada de vc, cuidado p n ser o novo bi rebaixado de sp hein",1.0,0.0,0.0,0.0
chocolate negro o nada.,0.0,1.0,0.0,0.0
"@user bem feito msm, pretinho sob medida",0.0,1.0,0.0,0.0
rt @user meu cabelo fica tão bom depois de sentar... https://t.co/pfpfhjvwr1,0.0,1.0,0.0,0.0
passo mal com essas meninas hetéros com essa síndrome de quererem ser a super heroína das gays a deusa o ícone e tudo isso pq gay da palco pra tudo menos pro que deve dar https://t.co/thdiGKHiry,0.0,0.0,1.0,0.0
"@user ser sulista eh odiar os sulistas, não tem como defender meu povo não bah",0.0,0.0,0.0,1.0
estampado no jornal toda hora todo estante patricinha sobe o morro só pra da pra traficante 🎵🚩,0.0,0.0,1.0,0.0
"sou sulista e odeio sulista 

mas nosso sotaque é lindo",0.0,0.0,0.0,1.0
"@user @user VC É CORNO E ESQUERDISTA....ALEM DE TODO ERRADO, DEFECA PELA BOCA......CHUPA PAU DE BANDIDO! https://t.co/oZVx0DoNR4",1.0,0.0,0.0,0.0
"""Eu não sei por que essa gente tem tanto amor por ONGs estrangeiras. O Estado está aparelhado. Não temos preconceito contra ninguém, mas temos uma profunda repulsa por quem não é brasileiro”. (Jair Bolsonaro, na sua passagem rápida e conflituosa pela Bahia)",0.0,0.0,0.0,1.0
pq essa gente responde tudo com vídeo de kpop pelo amor de deus que vontade de mete um soco na boca mas nada contra né com todo respeito,0.0,0.0,0.0,1.0
@user tem é que fechar esse lixo e mandar esses imprestáveis  para a  venezuela chupar as bolas do ditadorzinho https://t.co/5mngjwggks,1.0,0.0,0.0,0.0
@user malditos filhos da puta,0.0,0.0,1.0,0.0
"@user Comunista traidor lambe-saco de nazista, a tua hora de acertar às contas com a lei vai chegar, e às suas bravatas não vão ajudar em nada. https://t.co/zKI3aPN33W",1.0,0.0,0.0,0.0
fui p balada trombei uma piranha chique falei p parça não quero saber de nada e depois da eazy e pau nessa presença vip,0.0,0.0,1.0,0.0
"Bozo é um covarde peidão... ele larga o prego, fala um monte de mentiras e merdas sobre os outros, inventa dados, joga pra galera, destila seus preconceitos... e quando é chamado na chincha, se vitimiza e diz que não falou nada de mais... é muito sem culhão essa Bozolina.",1.0,0.0,0.0,0.0
"@user “se a ofendida bebeu por conta própria, dentro de seu livre arbítrio, não pode ela ser colocada na posição de vítima de abuso sexual pelo simples fato de ter bebido”.

Existem notícias tão absurdas que as vezes questiono a veracidade da informação",0.0,0.0,1.0,0.0
"e ainda tem essa de ""bi de balada"" aí sinceramente vcs são nojentos",1.0,0.0,0.0,0.0
"@user sim eu stalkeei em todos os tweets até essa semana ele se trata como no masculino, nunca fez nenhum tweet falando sobre ser trans e nada sobre o assunto tbm, e tbm li falando q ja é a terceira vez q ele muda o nome e faz tweet mentiroso p levar rt",1.0,0.0,0.0,0.0
@user @user @user @user @user @user @user @user @user @user Duvivier vai odiar os baianos @user dizer q eles são escrotos e paramilitares 😂😂😂😂 https://t.co/dgqB1Eaycw,0.0,0.0,1.0,0.0
"@user @user Se fudeu babaca! Realmente, o povo nordestino odeia o Presidente. Fecha a boca q não entra mosca Psolista! Ah manda lembranças pro Verdevaldo kkkkkkk",0.0,0.0,0.0,1.0
"@user @user leva tudo pra sua casa porra..... ta com dó adota caralho!!!!
fodasse essa raça.... deixa se matarem mais!!!",0.0,1.0,0.0,0.0
"rt @user picpay projeto.salvacao. para cada r$ 500 doados, a @user tirará uma peça de roupa https://t.co/osytuleevi",0.0,0.0,1.0,0.0
"@user já não entende bosta nenhuma de futebol e agora quer palpitar sobre aquecimento global. kkkk 
para que ta feio taina.",0.0,0.0,1.0,0.0
@user sua filha da puta onde que eu engordo??????????????????????????????????????????,0.0,0.0,1.0,0.0
pau na tcheca da novinha https://t.co/ufzeoau1w6,0.0,0.0,1.0,0.0
"rt @user o ex hetero
mamando o pau mole🤔 https://t.co/1vtxzcbcad",1.0,0.0,0.0,0.0
"@user o nome da veia é ana, aí fala santana pq provavelmente é mineiro... 
o padre chama ela de vó, eu tô de boa kkkkkk",0.0,0.0,0.0,1.0
@user vou pegar a sororidade e enfiar no cu dessa idiota,0.0,0.0,1.0,0.0
@user aí virar sapatao caralho https://t.co/z3v31w86fs,1.0,0.0,0.0,0.0
"PQ NGM TA NEM AI PRA ISSO?? MAL VEJO FALAREM DISSO, AGORA QUERIA VER SE FOSSE AQUELAS MERDA DE DAR RT SE NÃO SEU CELULAR QUEBRA PRA VER O TANTO DE NEGUINHO QUE IA DAR RTT https://t.co/NZgYLuGtPP",0.0,1.0,0.0,0.0
essa ama uma rola,0.0,0.0,1.0,0.0
pau no cu dos mancha rosa,1.0,0.0,1.0,0.0
resenha da p.a deu oq falar viado kkkkkkkkkk,1.0,0.0,0.0,0.0
"idealismo estratégico pra separar o país, até parece que esse cara saiu da idade media, ele não é burro, só se faz",0.0,0.0,0.0,1.0
"@user Oq mais me alegra e ver a corja de comunistas ,sem vergonha, perdendo a teta que mamava no governo, que moleza, vai mamar no boi. E tem muito mais p rodar, o rodo vai passar geral. Foi p isso que dei meu voto.",1.0,0.0,1.0,0.0
"eu amo como sapatão é uma raça unida      
o pisão nos g4ys que é o dia todo se matando na internet",1.0,0.0,0.0,0.0
"Mano @user é mto tóxico, caralho quando é que ele vai entender que o Harry é o mais lindo, gostoso, amado, perfeito, af gay tóxico",1.0,0.0,0.0,0.0
"Mano, antigamente era tão melhor , hj em dia as pessoas tem sede de like, seguidores, CARALHO a 10 anos era rolê de geral, Orkut, msn... Hj e só essas garotinhas mentidas rica e digital influencer de nariz em pé que se acha melhor q os outros",0.0,0.0,1.0,0.0
rt @user putinha com fio dental american flag. bunda vermelha de apanhar https://t.co/yar4dgqh82,0.0,0.0,1.0,0.0
"@user quanta beldade meu pretinho, lindo da desgraça!!! te amo ❤️",0.0,1.0,0.0,0.0
Socando sem dó no cu da cadela e o @user segurando pra ela não mexer. Mais uma parte desse #canil que foi tesão demais. Fortalece no #RT pra postar as outras partes! 😈😈😈🍆 #gayfuck #canildodogão #sex #gaysp #bigdick #gay https://t.co/WenVwBFBVp,1.0,0.0,1.0,0.0
lembrei do cabelinho deleh e to boiola,1.0,0.0,0.0,0.0
"rt @user eu não posso ver um carioca/flamenguista, que eu fico, puta que pariu porque? https://t.co/ulg0yuxjli",0.0,0.0,0.0,1.0
minha tia sulista não mandou foto de gelo até agora algo está errado,0.0,0.0,0.0,1.0
@user as banhas do teu cu piranha kkkkkkk,0.0,0.0,0.0,1.0
@user Basta acreditar q o ser humano escolhe o sexo. Basta acreditar q criticar alguem por seus atos é igual a crittcar alguem por suas caracteristicas fisicas. Basta acreditar q a esquerda quer o bem de todos. Acreditar em so uma dessas ja te torna um idiota. Tem imbecil nos 2 lados.,1.0,0.0,0.0,0.0
@user @user Mas também é cada pergunta e cada pauta idiota. Vocês acham que o Presidente é sem noção ? Conheçam minhas ex e chefes. Kkkkkk aí saberão o que é gente que fala o que pensa.,0.0,0.0,1.0,0.0
@user so vc . imagina eu como estou viado kkkkkkk,1.0,0.0,0.0,0.0
"Acordar com a notícia de que a madrasta ,a puta,que ajudou  matar a Mel foi presa...
Desculpe, mas,prisão é pouco🤬😡

Descanse em paz, Anjinho MEL! https://t.co/P0q3IbJVUS",0.0,0.0,1.0,0.0
yoongi deve ser tao boiola com o taehyung eu juro pra vcs que eu sou soft por taegi mas eh um outro nivel de softness eu nao consigo nem explicsr https://t.co/uB99Q5uIZo,1.0,0.0,0.0,0.0
e os gays comemoram,1.0,0.0,0.0,0.0
"rt @user acha bonito ser tão piranha??? — sim, inclusive se tiver algum amigo solteiro manda pra nós https://t.co/m1a6hztlew",0.0,0.0,1.0,0.0
"@user bicha, se esse cara não  se ligar pra essas diretas é  muito lerdo mesmo. até  eu botaria",1.0,0.0,0.0,0.0
"Não tem bom dia/boa tarde/boa noite
Não tem sorrisinho
Não tem conversa com nenhum gamba
Cara feia, camisa do Palmeiras no corpo, agressividade

AMANHÃ TEM DERBY E TEM QUE TER RAIVA DESSA RAÇA MALDITA.",0.0,1.0,0.0,0.0
"rt @user foi assim que eu, @user  e o @user  deixamos o cu da cadela! 

- canil do dogão belga -. https://t.co/ovbvfmyghj",0.0,0.0,1.0,0.0
"rt @user manooooo vai se foder com o corpo das dominicanas, é a oitava maravilha do mundooooo",0.0,0.0,1.0,0.0
rt @user sapatão sendo consolada por amiga hetero https://t.co/sxphatisnm,1.0,0.0,0.0,0.0
"@user @user não fui eu quem fez, mas tb n sei quem foi, achei por aí. eu acho a piranha bem legal :3",0.0,0.0,1.0,0.0
"laila vagabunda fez o lorenzo fala ""titia feia"" 😡😡😡😡",0.0,0.0,1.0,0.0
kkkkkkkkkkkkkkkkkkkkkkk gente parem de zoar o macho branquinho q até ontem falava q feministas eram vadias,0.0,1.0,0.0,0.0
tadinha tem síndrome de pau,0.0,0.0,1.0,0.0
"@user EXATAMENTE! é assim mesmo que agem, pode ver que em toda discussão entre um sulista com um paulista/carioca/mineiro eles sempre apelam pra isso e são 100% homofobicos, infelizmente grande parte acha que só racismo é grave e deve ser considerado",0.0,0.0,0.0,1.0
"@user seita que doi menos, ratazana gorda.",0.0,0.0,1.0,0.0
como é q sai nesse frio se eu só tenho roupa de piriguete,0.0,0.0,1.0,0.0
"@user Sempre q ela posta vira maior polemica, sera pq negra e gorda pq umas mina da midia postam coisas iguais e ate mais ousadas e vira ""quebrou Internet"" só.",0.0,1.0,0.0,0.0
"coisas lindas que eu vi hoje: índio metendo pau no cu de madeireiros, negão chutando a cabeça de racista.",0.0,1.0,0.0,0.0
"rt @user 1 semana  c dor de cabeça
3 dias com ânsia

se eu n fosse sapatao eu diria q estou grávida",1.0,0.0,0.0,0.0
"@user @user Decisão acertada. No RJ a Ancine só fez lixo. E se fosse pra ser diferente, N teria vários grupos no RJ, Porta dos fundos e Parafernalha, podruzindo tanto lixo. 

#STFVergonhaNascional",0.0,0.0,0.0,1.0
"putinha da surra de piriquito
...",0.0,0.0,1.0,0.0
"Não entendo por que insistem em achar que sabem da realidade das coisas, da minha vida, as vezes minha vontade é de expor tudo aqui porém não devo santificação ao a puta nenhuma... rs",0.0,0.0,1.0,0.0
vai se fuder bicha burra do caraí que eu sou,1.0,0.0,0.0,0.0
@user parabéns piranha,0.0,0.0,1.0,0.0
"gente ASSITAM esse filme! Se chama DUMPLIN. Fala sobre uma garota gorda q se inscreve para um concurso de Miss ❤ é um dos filmes mais lindos que já vi. Tem mulheres gordas, sapatão e drag queen e tem um humor tão leve! Jennifer Aniston e Dove Cameron estão no elenco também 😱❤ https://t.co/giuZFep3dp",1.0,0.0,0.0,0.0
essas meninas com pau são as mais lindas,1.0,0.0,0.0,0.0
"Só porque eu disse que a tomada de dois pinos dava pra enfiar um pino no cu e outro na buceta ela disse que ia me processar, que bicha tóxica. Kd a sororidade, mana?! Eu só dei uma dica de prazerrr",1.0,0.0,0.0,0.0
quando me perguntam pq eu gosto de uma pretinha https://t.co/m4drrpsuxy,0.0,0.0,0.0,1.0
"putinha da dominação

jdjdjskskakakksd",0.0,0.0,1.0,0.0
"rt @user se fosse mulher feia tava tudo certo, mulher bonita mexe com meu coração",0.0,0.0,1.0,0.0
aí deus kkkkkkkkk eu amo um viado,1.0,0.0,0.0,0.0
@user caralho viado que isso,1.0,0.0,0.0,0.0
os yoongi com o taehyung é a coisa mais lindo do mundo pqp eu sou muito boiola por esses dois,1.0,0.0,0.0,0.0
por que casal de sapatão é sempre tão lindo?????????,2.0,0.0,1.0,0.0
rt @user esse novinho é profissional em mamar rola https://t.co/drktaazjm8,1.0,0.0,0.0,0.0
"mano, surgem vídeos de pitas de 15 anos a fumar canhões e a fazer figuras tristes na net e vocês ainda tentam dar uma de justiceiros tipo ""lOl VoCêS tAmBéM fAzIm x E y, dEiXeM 
A mOçA""

parem caralho, chamem mas é a fucking segurança social",0.0,0.0,1.0,0.0
"És bue magro
Nao te dao comida em casa
Se vem o vento desapareces
Se fosses mais gordo
Tens de comer mais
Entra num ginasio
So precisavas de engordar uma becka
Come comida como comes gajas

VAO PO CARALHO FILHOS DA PUTA https://t.co/TfFLRzJydU",0.0,0.0,1.0,0.0
"mano pqp minha namorada me estressa tanto mais tanto que acho que vou pular da janela!
obs: pena que não é alta a janela affs!",0.0,0.0,1.0,0.0
"Minha vontade de comer essa piranha na porrada desde 2016 não sumiu e parece que até hoje ela tá DOIDA pra isso acontecer... Deus segura muito minha mão, papo reto 😡😡😡",0.0,0.0,2.0,1.0
@user bicha mais lindaaaaaaaaa,1.0,0.0,0.0,0.0
tem muito tempo q eu nao me peso mas se eu tiver com o mesmo peso eu dou o cu de tao feliz q eu vou ficar,1.0,0.0,0.0,0.0
rt @user gente desculpa não eh todo sulista que eh assim https://t.co/4p6l3sf0fj,0.0,0.0,0.0,1.0
@user sapequinha peituda kkkkkkkkkkkkkk tomar no cu porra tenho nem peito eh mole,0.0,0.0,1.0,0.0
foda sair nesse frio mas ainda bem que eu so piranha e nao sinto frio,0.0,0.0,1.0,0.0
"homem: nossa você é muito linda parece um anjo tô apaixonado quer ficar comigo 😍

mulher: quero não vlw

homem: você nem é isso tudo sua escrota nojenta puta vagabunda eu nem queria tanto ficar com você mesmo sua piranha arrombada para de se achar sua vadia fudida rodada🤬",0.0,0.0,1.0,0.0
rt @user @user aí estragando o passinho do meu país recife pqp sulista não conte comigo pra nada  https://t.co/1dpqedjglx,0.0,0.0,0.0,1.0
"que preto do caralho, vai se fuder",0.0,2.0,1.0,0.0
"- mas ela disse que terminou com a ex recentemente, que gosta de mim e que agora não tem volta

- amiga, vc já viu sapatão terminar recentemente e não voltar pra ex? acorda pra vida https://t.co/hFvbK8roCA",1.0,0.0,0.0,0.0
"@user pq krls tem frufru no nome da conta

ah eh lol né... porra meme pronto",1.0,0.0,0.0,0.0
"To vendo gente decepcionada pelo comentário e gente... é o Josh, aquele que recolhe florzinhas na caminhada, que procura a porra do último morango na Índia, que dá ursinho com o perfume dele, aquele que valoriza mais coisas reais do que texto na internet. A maior cadela ali é ele https://t.co/5ym72mQGr9",0.0,0.0,1.0,0.0
@user kkkkkkkkkkkkkkkkkkk a vida tem dessas a bixa era gata não ia negar,1.0,0.0,0.0,0.0
"rt @user engraçado a poc vir querer mandar que homem é lixo mas não aguenta piadinha com lâmpada 
kkk coitada mana https://t.co/j…",1.0,0.0,0.0,0.0
@user aguento sim enfio tudo dentro dessa buceta😈🔥,0.0,0.0,1.0,0.0
"Como pegar depressão?

Tem um cara no meu emprego que já está afastado fazem 6 meses por depressão, eu também qu… — Tem q enfiar um pau de 25cm no cu  por 5h seguidas babaca https://t.co/bYOeHZQU4f",1.0,0.0,0.0,0.0
“eu grávida de 5 meses e ele veio para lisboa foder uma gaija”,1.0,0.0,0.0,0.0
"TEM COISAS ... ""Que só um NEGÃO pode fazer pelo seu cu. 
#SINDICATODOSDIVULGADORES 
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
Apoio: @user https://t.co/GFBMhCWHxi",1.0,3.0,0.0,0.0
"@user @user kkkkkkk linda e conservadora, já @user feia e de esquerda hauhauhua.",0.0,0.0,1.0,0.0
"sassá feat. voz de galinha empinando pipa caraio kkkk
🔊 https://t.co/hmticvsbme",0.0,0.0,1.0,0.0
@user tá maluca tu tem mó rabão desgraçada,0.0,0.0,1.0,0.0
como que a menina vai pra escola parecendo a lauren jauregui vei vsf,0.0,0.0,1.0,0.0
"“se vc pintar o seu cabelo d rosa vai ficar parecendo uma vaca”
~rodrigues, mylena.

@user",0.0,0.0,1.0,0.0
@user vai ver era so um baiano eles chamam as pessoa de pai dan,0.0,0.0,0.0,1.0
rt @user homem gosta é de buceta colega kkkkkkkkkkkkkk https://t.co/gbchpme3a6,1.0,0.0,1.0,0.0
@user @user adoro parecer  um flor linda deixa eu colocar  o meu pica pau dentro da flor,0.0,0.0,1.0,0.0
"e como ela gosta de uma água quente.... @user vargem grande paulista, brazil https://t.co/krko4dhjml",0.0,0.0,1.0,0.0
@user por isso mulher bonita é feliz com homem feio.... oi to solteiro kkkkkk,0.0,0.0,1.0,0.0
se não fosse meu irmão eu chamava de filho da puta,0.0,0.0,1.0,0.0
mano se eu sou o pai desse cara ele ia virar do avesso de tanto que eu ia bater,1.0,0.0,0.0,0.0
mary shelley come meu cu por favor,1.0,0.0,0.0,0.0
@user nem fale eu não sei oq eh pior os viado ou os hétero,1.0,0.0,0.0,0.0
"pras novinha é pau, pra minha ex é tchau e já foi 🎶🎶",0.0,0.0,1.0,0.0
voltei a falar com minha neguinha❤,0.0,1.0,0.0,0.0
carioca é isso,0.0,0.0,0.0,1.0
"minha mente fodida leu esse tweet e pensou ""é melhor morrer com a última refeição sendo um ovo do que morrer gorda""",0.0,0.0,1.0,0.0
vontade de matar essa mina vsf,0.0,0.0,1.0,0.0
"@user @user @user @user @user @user @user Agora é ofensivo? quando tu usou ""cis"" oiu ""marica"" não era? 
É só ofensivo o que te convém?",1.0,0.0,0.0,0.0
sou mt boiola 😞😞😞😞😞😞,1.0,0.0,0.0,0.0
pedro as vezes parece uma piranha,0.0,0.0,1.0,0.0
"não precisa engolir nada não, mo. você nem aguenta, ele é muito bom pra você bjs",0.0,0.0,1.0,0.0
"@user índio curte não fazer porra nenhuma. salvo aqueles isolados. de resto, querem conforto, cachaça e facilidades.",0.0,1.0,0.0,2.0
@user come o cu do polezza,1.0,0.0,0.0,0.0
#meuexabusivo me chamava de vagabunda por já ter transado com outros caras antes de conhecer ele.,0.0,0.0,1.0,0.0
"pq nego não faz o teu e deixa o dos outros em paz??? porra, bagulho de retardado ficar julgando o trabalho dos outros, corre atrás do seu e pronto porra https://t.co/qrZBYZVUXj",0.0,1.0,0.0,0.0
"@user falei p vir de ônibus, bicha burra 🤦🏽‍♀️",1.0,0.0,0.0,0.0
@user caralho gostosa lá vai piroca aaaa,0.0,0.0,1.0,0.0
@user @user @user putinha aguente 3 kkkk socorrooo,0.0,0.0,1.0,0.0
@user @user @user @user essas amigas a piranha deve valorizar,0.0,0.0,1.0,0.0
"pau no cu da republica dominicana
aqui é brasil",0.0,0.0,0.0,1.0
@user eu não tenho sotaque carioca não eueim me respeita,0.0,0.0,0.0,1.0
sonhei q tava comendo o cu de qm tá lendo 🤔,1.0,0.0,0.0,0.0
@user tem umas q sao mo vagabunda 1 mes as divisorias ja tao tudo rasgada kk,0.0,0.0,1.0,0.0
"o seu amor foi bye bye 
na sua bct foi pau",0.0,0.0,1.0,0.0
foi mexer com o negão tomou no cu,1.0,1.0,0.0,0.0
"Acho que estou na fase mais feliz da minha vida, tacando o fodasse em tudo, vivendo do meu jeito bem humorado e pau no cu de quem não gostou, acho que só me falta uma morena pra completar tudo 😪",0.0,0.0,1.0,0.0
rt @user hoje vou apanhar uma puta do crlh,0.0,0.0,1.0,0.0
"[3/8 11:56] piranha master❤: vamo jogar uma alta
[3/8 11:57] putiane❤: queles pique kkk
[3/8 11:59] 🌺: aindaaaa

nada muda, é isto❤",0.0,0.0,1.0,0.0
"sco pa tu manaa é o caralho mermão
ou tu escolta ou tu mama porra",1.0,0.0,0.0,0.0
rt @user tuda puta merece uma surra bem dada! apanho com mto prazer! #spanking #puta #casal #fetiche #fetishgames https://t.co/m4jc3enj…,0.0,0.0,1.0,0.0
"rt @user friozinho bom pra toma um cha

de buceta",0.0,0.0,1.0,0.0
"sulista: oi
vocês: is this nazismo, homofobia, preconceito, racismo, machismo??¿?¿?¿¿??",0.0,0.0,0.0,1.0
república dominicana é meu zovo porra,0.0,0.0,0.0,1.0
@user agora o @user morre chupando o próprio pau,1.0,0.0,0.0,0.0
minha mãe n pode me ver postando foto com boy e já pensa q é meu namorado  minha filha eu só tenho amiga viado por favor né,1.0,0.0,0.0,0.0
esse aí e carioca kkkkk,0.0,0.0,0.0,1.0
"safada dos coroas 

carai foda bicho",0.0,0.0,1.0,0.0
"toma no cu porrraaa, vamo crl, república dominicana é meu piru",0.0,0.0,0.0,1.0
"rt @user sapatão é um ser frouxo, se apaixona e já quer casar",2.0,0.0,1.0,0.0
"chego nesse site e ainda tem gringa puta com o sexiest moment kkkkkkkk tao ofendendo até o bob, q coisa né",0.0,0.0,1.0,0.0
rt @user tu da o cu? — mt coisa msm https://t.co/dwfdc56ko8,1.0,0.0,0.0,0.0
"@user “anti feminista” graças ao feminismo tu tem o direito de expor tua opinião, burra &amp; retardada",0.0,0.0,1.0,0.0
teu cu galado que vai ter tie break,1.0,0.0,0.0,0.0
rt @user o tal do estadunidense é cheio de presepada né? puta que pariu https://t.co/sygypgxb9r,0.0,0.0,0.0,1.0
"@user cala boca gripe, sabonete, bandeja 
ridícula, meio metro, palhaça, macaca sjajahjasjjss",0.0,1.0,1.0,0.0
"fã gringo: eu conheci a taylor swift. fui na secret session 

eu: https://t.co/tvm0wfo4ko",0.0,0.0,0.0,1.0
"Esses fãs de kpop devem ter no máximo uns 13 anos, vivem atacando todo mundo por nada, que fandom mais Chernobyl, já não basta eles ajudarem a alimentar aquela indústria tóxica da Coreia não? Kpop fãs = aberração",0.0,0.0,1.0,1.0
"Bofe dá de machão e come viado.
Novinha perde calcinha pra organizador de festa só pra beber cerveja ou vodka de plástico.
Tinha os melhores desfiles cívicos.
Todo mundo já pegou todo mundo e tá tudo bem. 
Vicentina vs IBE sempre será a melhor guerra. https://t.co/qmLs8Z4En4",2.0,0.0,1.0,0.0
"duda do jb — amo conversa com ela, me faz rir demais mó palhaça essa bixa https://t.co/nkrk3kgw0p",1.0,0.0,0.0,0.0
esperando a puta da júlia dar sinal de vida,0.0,0.0,1.0,0.0
eu igual uma piranha correndo atrás das cachorras na rua mkkkkkmmkk,0.0,0.0,1.0,0.0
"@user Sim, tlg que foi uma brincadeira... Mas eu imagino se fosse ao contrário, slc, nego n ia querer saber se o vídeo tá cortado ou não, já ia falar q o ney eh lixo",0.0,1.0,0.0,0.0
@user puta legit? ahshshhshshsh,0.0,0.0,1.0,0.0
@user @user turn gringo into gringa,0.0,0.0,0.0,1.0
"@user Tão muito. Pagaram uns triads pra dar um cacete em protestante semana passada em Yuen Long. Se terminar com tanque na rua, pode acabar com a SAR de uma vez",0.0,0.0,0.0,1.0
o que sustenta as empresa de ônibus são as sapatao que viaja pra ver a gata,1.0,0.0,0.0,0.0
"E te aceitou também, seu abostado. Se não fosse por Bolsonaro e o PSL, tu ainda estaria te drogando, e dando o bôcu em filme pornô. https://t.co/s0miHXBWZU",1.0,0.0,0.0,0.0
eu e meu primo reproduzindo cenas de a fazenda .. tudo ! ai como eh bom ter parente viadinho,1.0,0.0,0.0,0.0
eu ou samira quem é a mais piranha,0.0,0.0,1.0,0.0
@user nem pelo wpp tua vagabunda,0.0,0.0,1.0,0.0
esse dino é retardado kkkkkkkk fala de vagabunda e não quer me ver brava,0.0,0.0,1.0,0.0
"@user @user rush b p90 manito 
sopa do macaco uma delicia",0.0,1.0,0.0,0.0
"gozava tanto cmg para agr tar feia, mal jeitosa e a fazer nd da vida não costumo ser assim mas: karma is a bitch",0.0,0.0,1.0,0.0
"@user @user @user @user @user tá nervosa biba? eu só falei um fato, não há discussão kk",1.0,0.0,0.0,0.0
"a bixa tá beba essa hora da manhã, indignada porque encaminhei meu áudio pra ela 😂 te amo sua linda https://t.co/4rgxoqtstl",1.0,0.0,0.0,0.0
concordo vadia puta,0.0,0.0,1.0,0.0
"@user @user "" putinha da ppk de mel """,0.0,0.0,1.0,0.0
"gaga tá mais que certa de se afastar do twitter, essa fã base gringa é escrota demais, que tomem um tiro no cu esses otarios",0.0,0.0,0.0,1.0
"@user @user @user @user Se eu chamei sua mãe de puta, você só pode achar ruim se sentir. Mas relaxa, sua mãe não deve ser puta, então não tem porque ficar sentido",0.0,0.0,1.0,0.0
"""mira lo gorda que estas. me das asco""",0.0,0.0,1.0,0.0
putinha do fogo insaciável 🔥😯,0.0,0.0,1.0,0.0
"quer q eu te chame de que? quer q eu te chame de piranha
cê de quatro e eu botando
é sequência de-",0.0,0.0,1.0,0.0
"Reivindicação idiota e de caráter racista. Espero que o povo baiano
ignore a cor dos candidatos e eleja prefeito competente e honesto. A raça só importa a negristas como o presidente do Olodum, um imbecil! https://t.co/SSiYlPHcX5",0.0,1.0,1.0,0.0
pereto feio – bafo de outro (feat. nalchid) [prod. by jacksi] https://t.co/ucfhtz859a https://t.co/vgnlbp6zcr,0.0,1.0,0.0,0.0
@user @user AAAAAA PORAAAAA 😭😭 sapatao é emocionada mas quando gosta minha filha.......... olha esse casalzao amiga felicidades pra vocês ❤️❤️❤️,1.0,0.0,0.0,0.0
@user @user @user @user @user @user sou sulista e tô começando a odiar sulista k,0.0,0.0,0.0,1.0
@user @user @user kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk essa ai e a tipica menina que se acha a gostosona mais não é ninguem. Buceta deve passa um trem dentro. VAI LAVA VASILHA,0.0,0.0,1.0,0.0
mas deus existe irmao kkk eu nao vou precisar nem ir atras desse diabo ruim... nois vai se trombar na rua ai eu quero ver se eh boa memo de falar essas merdas na minha cara desgraçada do caralho,0.0,0.0,1.0,0.0
"@user amigo, viado e sapatão tem legitimidade pra chamar de viado os viado e sapatão. é isso. kkkkkkkkkkkkkkkk",1.0,0.0,0.0,0.0
"@user grt tu é forte pra crc,desanima não. haverá dias ruins e haverá dias bons! tô aqui,se quiser conversar me chama. te amo macaca😍",0.0,1.0,0.0,0.0
"rt @user pretinha é mó esperta querendo q eu busco ela na raia ,ta chovendo pra crc",0.0,1.0,0.0,0.0
"O gringo perguntando para a chevrolet se ela ainda fábrica pick-up para heterossexuais KKKKKKK
ele esta certo, na última vez que eu fui para o Paraná eu vi muitas S10 presas no atoleiro, enquanto os Unos Mille passavam se balançando todo mas passavam",2.0,0.0,0.0,1.0
aí bicha se decide logo pq tá frio demais pra eu sair pra nada,1.0,0.0,0.0,0.0
"putinha sem calcinha 😂😂😂😂
sacanagem",0.0,0.0,1.0,0.0
uma arrombada essa menina se eu pego ela esqueço meu senso e dou um soco,0.0,0.0,1.0,0.0
vocês são umas otarias da merda! não ligam um caralho ao Porto b mas quando o Porto diz que alguma coisa do Porto b é de graça vocês até correm feitas cadelas! nojo de vocês.,0.0,0.0,1.0,0.0
@user vem minha piranha,0.0,0.0,1.0,0.0
@user sai piranha,0.0,0.0,1.0,0.0
"rt @user que preta, pqp 🤤🤩 https://t.co/guolvlp0ly",0.0,1.0,0.0,0.0
não aguento mais essas gringas me colocando em grupo de puta no instagram gente,0.0,0.0,0.0,1.0
"@user hahaha, ate parece q vc n sabe q p tirar o poder do anao vc precisa comer a pera no cu dele, para de se fazer de desintendido",1.0,0.0,0.0,0.0
@user sai vagabunda kkkkkk,0.0,0.0,1.0,0.0
"@user não cuida não pra tu ver se não navalho a tua cara e a do teu segurança, vagabunda! https://t.co/ky319jqrgc",0.0,0.0,1.0,0.0
rt @user mete com força e com talento estou ofegante e vc percebendo bate maltrata essa puta safada quero jatada de leite na cara,0.0,0.0,1.0,0.0
putinha que castigakkkkkkkkkkkkkkkk,0.0,0.0,1.0,0.0
"@user fabio júnior é  o famoso papa tudo, pqp, até a maria betânia? corajoso ao extremo.",0.0,0.0,1.0,0.0
"q inveja é essa minha filha, da uma segurada na emoção kkkkkkkkk feia",0.0,0.0,1.0,0.0
