elizar samudio sair vc ganhar pique esconder,1
esquerda pauta feminismo,1
odeia bolsonaro falar ai projeto de ele discorda porquêvar inteligencianível,0
dilmar dama gostoso,0
amstedã prefeito muçulmano contrário londr crítica refugiado adaptar,1
Angola brincase musicaproblema musico so consumir lixo,1
brasilcom aprovação pl imigrante propor motorista mariguella nune,0
mulher mundo sofrer violência físico ear sexual majoritariamente parceiro íntimo,0
campo vir vitória nego refém branco,0
caramba achar qdo processo de eles chegar stf abandonar folhafakenews,0
lula tá chance prender,0
meter varo em ela distância chegar negativo pensar em isso,1
evento palácio planalto homenagem dia internacional mulher presidente Michel temer cometer,0
voluntário sc diaspara atender vítima desabamento morrodobaú ilhota achar,0
glee cantar run the world babar heather morris nitidamente nao saber sapatao gente tombei,0
emirado árabe marte construir dubai uol usar grana ajudar refugiado irmão,1
escândalo corrupção nepotismo presidente Angola anunciar tentar reeleição,1
emn verdade Carlos Costa decidir oportunidade ricardo salgar consultar Maria heleno,0
nome tolerância desculpar vítima ser,0
emprego construção indústria costa golfo EUA investimento bilhão américar estar ganhar novamente,0
vc ir,1
mta louça roupa pra passar chão banheiro pra esfregar pano,1
patético democrata ter aprovar equipe,0
notícia falso bernie sanders tirar ar descrevêlo termo notícia falso alegar dif,0
dar,0
encerrar livre circulação ue reduzir migração runido refugiado imigração,0
enciclopédiar futebol hora sagrar churrasco cervejo gelar gostar vaza fêmeo shopping,0
encontrar infiltrado fbi informação confidencial efeito devastador EUA entregar mídia acheo,0
encontro feminista drogar bebê cair sair cara conhecer haver min usuário droga reclamar assedio,1
precisar macho pra postarpensar muito mulher achar burra,1
dia mulher confirmei acreditar generalização burra,1
enfiar dedo cu argentino fdps,1
enfim colocar coisa devido lugar,0
engraçar mulher concordar oq achar certo mulher cair matar chamar burra retardar,0
engraçar percebo qt bonito menina achar feiagordo feio achar pq meol deols,0
mulher falar campanha Carnaval preconceito distribuíam material divulgação,0
senado,0
prender contabilista salgar motorista sócrate porteiro Banco Portugal justiça ter credibilidade,0
EUA casey affleck juntar johnny depp marlon brar resto trupe agressor,0
esquerda realçar sabedoria eduardo lourenço,0
natal,0
tentar pra homem branco babacar olhar pro umbigo,1
socialismo produzir refugiado socialismo falhar,1
pm mata juiz reage mídiar porca,1
entender presidenta dever cassadavivía conto vigário mentiroso compulsiva,1
ent fufa preto adormecer,1
crivella freixo prefirar bolsonitro,0
perdoado sacerdote italiano mauro inzoli receber clemência papa,0
entrevista catarino kinnvall similar islão radical extremadireita mobilizar,0
entrevista censura oabsp,0
artigo constituição absurdo atropelar constituição federal,0
bacana bbc apoiar galera entrar indiscriminadamente EUA top né,1
caviar pc siqueira querer pagar semteto mole,0
chamado cãomor junto repórter cara sono rs mto legal,0
custo sobretudo social invasão imigrante interessar,0
detalhe odeiar professora aula hoje putar mulher chato burra,1
futebol feminino eim alguém algum jogo olimpíada pra esperar pra reclamar incentivo,0
islão caixa pandora civilização impulso discussão honesto islão,0
tá,0
superar quesito capa canalha ano,1
vivo chegar discurso pra vida,0
olhar pra cara gordo feio isabelle contar voz irritante de ela,1
negro ano quebrar tabu,0
mau merda tomar posse imagine tomar abandonar rio vergonha,1
sacrifício tanto família empresa desempregado forçar emigração etc cortar privilégio,0
amarelo gordo trans discriminação ir colocar,0
nazista ser único personagem preconceituoso Brasil pessoa público delatar judeu refugiado,0
país acolher refugiado gastar dinheiro ajudar gente país infelizmente gen,1
socialista parvar catarino kinnvall similar islão radical extremadireita mobilizar,0
vencedor,0
parar chantagem,0
pensar defendi moçacoitado cerrado falsamente acusar elae estrago moral,0
país pq usp bom universidade gente,0
adorar fufa,0
rt vc deixar pq,0
hoje quintafeiro rtp decidir entrevistar cavaco serviço público respeitar memória zeca afonso,0
pra desenha,0
pra pagar impor,0
pra melhorar ano blog feminazi fascista cair vivo,1
preciso travar islamização Europa,1
tentar fracassado protesto imigrante sucesso enqto esquecer protesto antidesarmamento,0
mulher força pra administrar país creche,0
problema contrato querer oro,0
poupar dano social apoio subsídiodependente força,0
apoiar governo corrupto história país idiota inútil parabéns po,0
gostar comparar preço mercado sapatão,1
obvio estadio palmeiras tambem ir cair,1
reconfortante Banco Portugal fabricar moeda há ano continuar contratar,0
razão concordo totalmente achar puto preocupado cor tipo,0
ridiculo achar gay fufa diferente resto pessoa normal gosto diferente deixemse,0
erro percepção mútuo mentira constante tanto dizer dizer,0
es refugiado outro,0
escolasemparter ver esquerdopata,1
escudo acabar haver ano garantir regulação sist bancário Banco Portugal optar manter quase funcionário,0
escutar música sapatão,1
ser contrário racista,1
centeno acatar cds Demitindose irrevogavelmente regressar viceprimeiroministro,0
sério mau vida vey pobre pobre gorda feio,1
sério chamar polícia federal,0
ter escolher abolicionismo feminismo empório direito,0
es gordar feio,1
mandar sonda pra planeta achar psol funk maconherir iutuber vida inteligente,1
roubar estuprar cometer latrocínio pra simples matar dó,1
especialista discutir influência ciência religião psicologia Cristã,0
esperar oq cara defender,0
esperar grande sucesso encontro pnr,0
esperar peçam michael fox bater palma vencedor senão saímo de aqui hoje oscar,0
esperar ser dia refugiado comecer sharia,1
esperar vida ter brinde pra matar,0
esperar quartel bombeiro cascal ter espaço suficiente acolher julgamento arguido operação marquês,0
esperar ter gostar nomeação juíz neil Gorsuch corte supremo homem brilhante respeitar,0
espírito santo mostrar acabar polícia certo dir iluminar cidade sqn espedesocorro,0
esporte galo Vila vencer rio branco seguir firme ponta tabela capixabão detalhe estv meiodia,0
esporte pra introduzir língua xexéquinha joaquinresponde,0
esquecir cadastro saraivo ganhar desconto mulher burra Brasil,0
esquentar adorar programa mto cultural abordo vario problema favor o pagode amoooo,0
esquerdista ligar pra moral ligar pra dinheiro calar qdo soltar bruno incomodar de ele voltar jogar ganhar,1
esquerdopata blackbloc atacar manifestante prótrump merda esquerda igual mudar,1
esquerdopata pra,0
cena angola acabar,0
sentido envolvimento rússia tentativa encobrir erro campanha perdedor,0
imprensa esquerda chamar golpista diadamulher,0
lógico jovem sensato,0
responsável babar ovo Naoaolimitedeinternet,0
kkkkkk,0
mosca achar problema ser Brasil geração lacre,1
gente combater racismo pessoa branco coisatipo vestir iemanjá,1
geração atual jovem foder acabar meter ditador socialista país pra metade fuzilar papo,1
geração lixo proibo neto ver youtuber joaquinresponde,1
hora qdo mulher sair balada pra pra casa pra levar varo,1
hora feira pra baladinha vagabundoessa hora der relax,0
hora puta viar online,1
hora puta viar onlinar exceto,1
imagem montagem comunista,1
mulher enrolado cozinha masterchefbr,1
mulher mt burra,1
notícia merecer compartilhar,0
piada merecer twitter rede social,0
pistoleira inventar íntima ministro stf amiga íntimo janot,1
diversidade colabora ciência produzir Brasil ser descolar necessidade,0
procuradora piadalevar lambada dr Miguel nagib autor projeto escolasempartidoem,1
escola marxisto doutrinadora esquerda saber alienar futuro cidadão,1
escola lgbt escola público passar limite vitimar acusar,1
fã fitfi harmony camila cabello retardada pai ausente ficar esfregar pereréquinha pra aparecer tá moda paz,1
fufa ligar namorada marcar date saudade lol,1
mulher burra raiva,1
nota rede globo mostrar apuracaorj Rio,0
sociedade machista opressorar,1
pessoa acabar visualizar perfil,0
mulher acusar donald Trump denegrir mulher,0
tentar conseguir kkk lésbica sentir orgasr ser lésbica kkkkk,1
sofrer senhor engenho vergonha movimento lixo,0
pra receber volta perceber sentir choque Angola pra Portugal pá,0
cara lixo humano de aquele imbecis achar saber,1
cara,0
caviar tá,0
dia começar receber feliz dia mulher pôr piadinha loura burrar wpp família ah erra,0
padre dar pajero pro pai menino acusar pedofilia,0
amor esquerda,0
famoso chupar cu,1
turma pessoa ficar desempregar seguir politicamente correto,0
argumento hahaha viver mentira medo desmascarar,0
feminismo igualdade homem mulher,1
filha puta donald Trump diminuir quantidade refugiado entrar país pq nao familia de ele ta sofrer la,1
dia mulher reinvidicar mulher história país diadamulher feminismomarx,0
futebol hoje politicamente correto profissional homem verdadeé mariquinhafutebol porrar,0
galo ta tocar terror independência caiunohortotamorto jogar infeliciano malacheia la morre tb,0
ibra finazzi rabo cavalo,0
nome quase esquerdopata hahahahah,1
padre igreja época pai falar ir catequese pra voltar pra casa pajero,1
homem perder emprego cara dar opinião facebook adivinhar moral de ele,0
papo Rússia notícia falso criar dem usar mídia pra mascarar derrota eleição,0
psg caetano falar francês,0
dia estar chamar putar parir trabalhei ano ramo marcenaria pra chamar dis,1
golpe racismo tá olho ver,1
chegar hora europeu acordar,0
chegar kkkkkkkk,0
ah távenezuela paraíso cuba somália coreio norte ider ha crise refugiado Europa,1
alguir limpar imagem usp néafinal maconha marxismo esquerda destruir univ,0
aproveitar diadamulher lacrar imprensa golpista etc,0
caetano viver dinheiro público ser eleger passado concurso público,0
idiota inútil mamador dinheiro público iluder milhão imbecis,1
certíssimo ninguém pseudoterrorista país refugiado terrorista,1
estadão comentar ser liberar Brasil,0
duvir feminismo macho homem pedir feminismo capacho esquerda,1
mimimi feministo,0
internauta feminazi capacho esquerda,1
feminista capacho lulopetismo mulher querer feminista esquerda mandar,0
unico desvantagem levar bolada parte baixo kkkkkk,0
artista intelectual achar alto mundo dono verdade povão ta cagar pra merda,0
unicornio,0
feminismo defender pauta esquerda esquerda perder protesto protest,1
refugiado imprensa mostrar,0
criticar alguir lei punem rigor estuprador pedofilo,0
sério pensar ter elogio,0
ver coletivismo lutar direito mulher islamismo massa manobra,0
legal proselitismo barato muçulmana ir falar mutilação vaginal direito islão,0
mulher sujo porra,0
estuprador garantido defesa maria rosario igual champinhar menina esquerda,1
comunismo venezuela lir ne pra vc nao pro,0
teoria tamber,0
trump demitir cara audiência aprendiz tar cair correto,0
usar pensar morar dia dia comum sofrer violencia pq,0
segurança privado Portugal pnr,0
feminismo massa manobra esquerdae nao negarem issotb ver,0
stf vergonha,0
matéria explicar conteúdo biblia infantil ridicularizar personagem acontecimento,0
estar crescer continuare pnr,0
estar olho milhoes assinatura hoje descontente roubalheira,0
estar refugiado pessoa consumismo ato comprar preciso,0
notícia dezembro notícia velhama assunto publicar novamente difamar,0
aberto inscrição turma atinuké estudo pensamento mulher,0
totalitário correr proibição extorsão dogma tabu mundo louco,0
perguntar veto chame querer objetivo manter marginal péssima intenção país,0
acabar graça presidente afecto certo marcelorebellodesousa,0
acordar sábado manhã carnaval separar honesto digno de ele ficar madrugada drogar rua,1
acordar sábado manhã separar honesto trabalhador de eles vagabundo drogado corrupto dia Brasil paz,1
senhora completamente obcecar trump haver algum explicação freudiano forçatrump,0
poeira vindas norte África entrar impunemente Portugal sujam carro construção muro,1
boca propago nazismo chupar pau,1
gente queixarse tremer frio gente gente doente parkinson feira,1
passar casal fufa luana gritar ha bue fufona almar,1
mecher baú avô falecido achar foto,0
ano ir comemorar dia restauração Santa Maria feira,0
aquecimento global severo,0
cds realmente vergonha facto tornase claro pnr to,0
país mundo proibir islão fechar mesquita,0
fimdesemanar caravana andar fev Vila Real fev covilhâ bilhete fnacbilheteira,0
plot twist cerimónia escrever George Martin oscar,0
golo respetivo jogada prova Benfica claramente levar colo taça liga vergonha,0
zivkovic pequeno maravilha,0
estimar idade argumento refutar falar fato lógico verdade,0
convite préestréia documentário euvocêtodasnós coprodução coopa canal,0
pensar mulherdeverdade íntegra sentimento consigo essência,0
estocolmo capital violação mulher andar medo mudam hábito vida welcome rapefugees,1
aguardar algum pedido burca ser mulher usar deserto haver temper,0
cansada palavra homofobia racismo gordofober feministo querer voltar pro ano ouver,1
lançar marca camiseta especial pro diainternacionaldamulher belo opção pra presentear,0
ler preço muro fronteira custar governo esperar inicialmente ain,0
sentir jundiaiense pra faculdade perguntei coxinha frango mulher faltar chamar burra dizer,1
dúvida agarraamusica sic desafio tvi balde ácido retina,1
orgulhoso filha ivanka abusar maltratar mídia manter cabeça erguer,0
trabalhar haver competitividade indústria remédio preço americano,0
estranho ser dinheiro receber pra desviar recebi,0
estudar graças feminismo enem invés redação fazer textão inventar abuso sexual banheiro balada,0
pra cuidar família problema pra mulher pra qq pessoa trabalhar filho,0
suposto religião critério discriminar refugiado negativa positivo,0
caloura sapatão apresentação voz violão cantina durante intervalo,1
calor to começar gostar falar cuspir,0
tar reclamar gordar feio ir continuar,0
tbm refugiado qm casa passar fome qm abandonar pai familiar enfim sofrer,0
evangélico fazer fantasia evangélico tirar roupa carnaval parabéns,1
nordestino manaurar achar ruim piadinha regional vcs ser zuar msm certificarar acostumemse,1
abrir olho perceber estar governar amigo terrorista,0
achar nascer bichinho matrafonaouver sic desculpa homem família pra justificar vestiremse mulher,1
achar movimento negro realmente ter humildade seriedade movimento mínimo,1
desmascarei argumento caro,0
apresentar fato lógico verdade olhar argumento ta passar vergonha conseguir refutar,0
argumentar sujeito acreditar crise refugiado pobreza projeto califar desisti argumentar,1
arroto pq engole gás judeu,1
linda branço,0
seguidora fds,0
crescir ouvir mulher filho alguir amar ficar pra titia ver sapatão,0
use droga vc sentir fome Hahahaahahaha,0
dever indignarme discurso dono padaria português porraaquels croissants Brioche fazer mão ganhar bom,0
dever mt feio pq gorda,0
dever jogar angry bird Cruz pra merecer,0
fico indignar vejo brasileiro desmerecer refugiado imigrante achar nao conhecer história br ne mor,0
ganhar sr ganhar transferir salário grato,0
gostar ereção esconder ver vestido noiva ccallstar,0
gostar mulher bonito cheiroso cuidado resolver canhão problematizador suvaco peludo pazr,1
honestamente emocionar ler vale pena,0
ir voltar várias respeito,0
sinto tao feio gordar pessoa vc bonito ta gordar tiro fdp askanamiar,1
homem achar orgasmo feminino existir riso pesame mulher transar,0
absurdo certos tipo cultura criança casar obrigar burca,0
mentira escandaloso tenhamos tentar invadir sede pnr,0
mandar argumento basear fato lógico verdade reponder hahahaha putz,0
certo partido ai perder prefeitura lavar dinheiro,0
arrumei exato min pra trabalhar,0
afilhar,0
nacionalista confessar renovarportugal Portugal,0
defer bander impeachment pro temer entrar cunha vice,0
nao defino angolano cor ser branco preto mulato definar angolano amar angolo,0
importer pessoa magro gorda feio bonito humano exata tratar ir retribuir mesmo,0
mereçar estuprar banheiro feminino mulher trans lésbico ideologia gênero,1
preciso resolver mostro verdade viver esconder mentira,0
filho pensar filho nenhum problema em isso,0
saber dia mulher vir gente burrar falar bosta Internet,0
querer trabalhar voluntário refugiado afim,0
nao homofóbico,1
ano sentiame rebelde chamar amiga fufinhr ficar feliz qd vdd insinuar ser fufa,1
sentir gordar feio,0
odeiar dia tpm pq sinto feio gordar pessoa amar ai eu mau dia real,0
pagar consumo nome limpo praça,0
preparado,0
feio gordae concordar issoposso chato precisar eu smpr tô,0
prefiro meia boca totalmente lisinhar fidel castro guerreiro fugir luta encaro vier,1
prezer igualdade gênero femimimismo,0
querer namorar teto perguntar casa ai gente ir rir rir rir beber pinga,0
belo fera estreie pra parar propaganda filme socorro aguentar,0
respeito homossexual so concordo filho beijar público,1
corrigir cagada esquerda Europa último ano nexit frexit,1
saber ter ver destaque Carnaval,0
saber manifestação nao ser corrupção querer tirar dilmo,1
nota real ta Escrito Deus ser louvar laico,0
bonito precisar magro coloquei fucking cabeça gordar feio,0
servir café manhã pra irmã gostar leite quente ovo,0
sofro preconceito igreja evangélico ngm ligar ne jogar pedra macumbero ooooh mds tristar,1
feliz zuar barriga orelha nariz orgulhar cortar bolsafamília botar pobre pra trabalhar,1
mulher burra Brasil,0
mulher escalada montanha vida remover pedra plantar flor mulherdeverdade,0
bi sapatão ser ninguém,0
amigo grosso asfortesentender,0
demasiado demasiado alto demasiado gordar demasiado feio demasiado paciente demasiado sentimental puto parir,1
gordar cabelo cara feio,1
mt burra menino falar feliz dia mulher ai pra percebi,1
oficialmente mulher burra mundo,0
tô surpresa gringo sab caju ver,0
tô inconformar chorar pude burrar pensar solange avião mulher xand ir conseguir superar,0
pena mulher homem hoje achar virar sapatão olhar vergonha raça,0
problema psicológico causar excesso corrupção petisto,1
livrinho cabeceira passar pano branco pra político,0
ter pra twittar hoje acabar esquecer,0
tocar coração irmã,0
tomo decisão amplamente embasar dado coletada saber jornal notícia falso pr,0
to sapatao scrr,0
to passar cara achar mulher obrigação conversar tinder dar like chamar puta,0
vejer torcer pra emilly historico torcida igual gente feio gordar padrão,0
volteiiii pra ficarrrr,0
ir cantar paixao sentimento verde branco grená diadeflu,0
vc ae tentar amiga,0
vc franguinha dessossar reclamar vida chorar porra,0
vc mulher chutar bola direito,1
verdade cnd permitir fbi verificar servidor equipamento descobrir hackead,0
evitar carne ganso quizila oxum comer carne pombo galinho dangola casa pena pavão pq tir sorte,0
fazer cena filme listar Schindler impossível emocionar,0
escolher presente mulher dia internacional mulher sugestão garota,0
exativisto Lgbt tornar pastor inspira filme honrar Deus,0
excandidato psol prender estuprar cão portar droga pior pt aberração vídeo,1
excelente perguntar cidade abandonado Centro completamente dominar camelô agente cet rio sumir tr,0
pai sorte filha chorar banho,0
nizan ganaes bundão,0
ex gay existir,1
existir tipo casal,0
existir mulher ladra canalho safado dissimular sinto voce saber feliz dia,1
existir negro nazista,1
existir pessoa jogar perguntar admir mundo ir acabar hoje,0
existir várias forma noticiar assunto infelizmente escolher mau felizmente,0
explicar dir deturpar diabolizar insurja odiar,0
extra donaldtrump revogar ordem obama retirar banheiro transgênero Escola parabéns,1
extra novela abordar transgênero infância lembrese Associação americano,0
fábio frente sapatão masculino,1
miga nao livro estudo promoçao mulher burra,1
churrasco carne dia inteiro,0
fake newsr gente branco praticar escravatura islão religião paz propagar,1
falar ae esquerdopata,1
falar ai mariquinha afim culhão resolver coisinha,1
falar squad bando fufa querido,1
falar eu estúpir feio gordar chato curto ti,1
falar trump país aceitar refugiado dexmag ver,1
falar tpm menstruação ta atrasar semana ser sapatao ir preocupado,1
falar odeia pm,1
falar verdade incomod,0
falar macho dia mulher tar falar de ele burra msm,1
falar chamar pessoa burra pq ficar casa fazer papel mulher lavar louça,1
falar populista turma fake news retardar,0
falar feminismo capacho esquerda,0
faltar guarda prisional cadeia Portugal,0
dia finalmente mete foto,0
Famel caber quechua,0
colchão,0
deformidade excesso gostosura tá lindar pq gorda feio,0
farta procurar trabalho meto trabalhar bar fufa valer,1
fascista machista nazista trapezista taxista maratonista eletricista Corrupto kkk,1
fascisto machista mimimi mimimi,1
fã Justin bieber acessório,0
fátima bernardes pára repetir estrago homem branco causar chegar Brasil estudar besta,1
outro jogo casino casa ter ganhar santar,0
santana topa,0
fato estar pleno extinção mundo ser dominar bibasexual creminhosexual saladinhasexual metrosexufranga,1
fato ocorrer York reduto democrata Trump perder lavada agressor trumpisto sã,0
ixquerda desconstruir pedofilia,0
fato muito mulher mariquinhr fresco ai,1
falar mamãe oferecer passarar linguiça em ela honestidade camin,1
campeonato peir amigo,0
pra gente,0
chegar fakenewsmedia trump,0
pontaria qlq dar telha jato mijo,0
sucesso postagem inspiradoro imprensa brasileiro,0
ahahahahah média vergonha manipulador tendencioso continuar pensar trump livrr,1
estadista nervoso,1
pensar trump,0
muitíssimo,0
pesadelo naaaa sonho tomar contorno realidade,0
pesopesar gangue comunicação social apesar censura cobarde ridicularizar opor começar tremer,0
pensar trump falar donald algum feticher claro esperança amanhecer varie tema,0
tolerante democrata saber perder hipócrita ressabiar esgotar medicamento,0
fuçada livro amiga reviso,0
excelente post história tb,0
fds eus hj dia mulher taste fzr burra pessoa escrever título,1
fecher judiciário brasileiro falar verdade multa paíspiar,0
federer enorme rei voltar,0
constantine foda,0
feio bonito gordar magra mulher fazer pra respeitar,0
feio bonito gorda magra ser mulher nascer respeitar,0
feio bonito gordar magra ser mulher nascer respeitar feliz dia mulher,0
perceber militante feio gordar falar homem,1
massa manobra esquerda caro,1
feliciano estuprador gente marketing esquerda,1
kkkkkkkkkkkkkkk abelha voltaaaa rsrs,0
completar música rs,0
viajei mochila tb dia,0
desespero pra ganhar foda tá,0
felipe neto foda meado mandar humor negro virar personagem bicho pra ganhar money gayzada,1
felipe neto pastor malafaia igual argentina islâmico escolher sangue paz,1
gordar feio ter bêbado,1
feliz dia gorda feia magrela bruxa velha frágil empregada,1
feliz dia mulher mulher diadamulher bolsonaroreidomur feliz dia mulher dia internaci,0
feliz dia mulher diadamulher,0
felizdiadamulher história merecer rever,0
feliz dia mulher pra eu aguentar gente ignorante machista burra sorriso rosto cara ninguém,1
feliz dia mulher Sermulheré usar feminismo esquerda,1
feliz dia mulher mulher brancaspq dia mulher negro latino americano caribenhaé dia julhosegregação esquerda,1
feliz dia mães pro mães verdade naoaoaborto,0
feliz dia mulher voz ato Brasil país bom,0
feliz dia mulher feminino,0
feliz dia mulher,0
feliz dia mulher beatriz vitimo estupro coletivo cara rj algum gente duvidar de ela,0
feliz dia mulher pra,0
feliz dia mulher pra nascer homem achar pra mulher bastar colocar saia dia abril internationalwomensday,0
feliz diadasmulher pr verdadeira guerreiro trabalhar cuidar lar vagabunda lutar pra abortar andar pelar,1
feliz dia mulher pra tammy gretchen várias alteração chassi continuar ser mulher,1
feliz dia mulher pra depila textão facebook,1
feliz dia mulher vier embalagem certo,0
feliz dia mulher principal voz feminino tv,0
feliz dia valentim,0
feliz dia amigo escolha errar,0
feliz dia amigo comer gordura picanha,0
feliz dia amigo tomar pingo,0
feliz dia putar vadio feio gordar huuuuum gostoso feliz dia,1
feliz dia achar engraçar,0
feliz dia achar engraçar,0
feliz dia to gorda feio inchar feliz dia tpm meninas,1
feliz dia internacional mulher,0
feliz diainternacionaldamulher pra possuir cromossomo xx,1
feliz dia internacional kiridinha,0
feliz dia mulher senhor proteja islão Brasil,1
feliz dia presidencial ir tornar América novamente,0
feliz homem gostar mulher,1
feliz ser dia mulherada feio bonito magra gordar mulher merecer respeito quartadetremurasdv,0
feminismo defender pauta esquerda esquerda perder eleição protesto prote,1
feminismo amor confiar,0
feminista comer,1
feministo defender uso hijab fosseempoderamentar mencionar mulher marido espan,1
feminista dever passar hora dia lavar louça descanso,1
feministo mundo bom,1
feministo sindicato protestar,0
páginad flavio live explicar,0
jamais superar cesar romero,0
calhau olho,1
fhc amigo Lula pra implantar comunismo Brasil foro Paulo pra virar venezuela,0
ficar mensagem seguidora,0
ficar preço electricidade água sofrer aumento ano,0
ficar definir significado tatuagem mulher tchola,1
ficar tranquilo irmão várias tranza acabar choro zoação,0
fico imaginar realmente achar mulher negro chegar sofrer racismo vitimista,0
filha famoso deputada barrar entrada portar droga idade avisar mãe prometer processar,0
lutar ai raspar cabeça ta mto sapatão ta acabar cmg,1
filha zé droga exmarer traficante cunhar pedófilo pessoa rodeer deputado,1
filho peixe aprender locupletar pai ladrão,1
filho condição moral carteirada ninguém,1
filho segurar segurar macho mlq vidamulher engraver saber cara safadoé burra,1
filho pai incógnito quase duplicarar andar desconfiar haver filho put,1
filme ex ativista gay tornar pastor causa polêmico,0
filme país iraniano apedrer gay degola cristãosganho oscar filme estrangeiro diretor crítico,1
filme pornôs masturbação puteiro pergunta,0
filtro branco coador hario acer casa oferto desconto,0
mundo cancelar pq aeroporto portela capacidade receber asteróide devido saturação espaço aéreo,0
semana fodase,0
dia mulher vc ja feliz marxista ja nao feminista né pegar,1
finalmente gorda velho sair esperar dólar abaixar pra pra disney preocupação,1
finalmente problema Brasil resolver governo querido amar michel temer tchauquerer,1
finalmente presidente jeito esperança forte realmente começar mudar força tr,0
fiquei Internet dia inteiro descobrir pessoal casa sentar mesa achar família,0
fisco deixar sair milhão offshor qq controlo pai transferir eu banco Portugal alertar,1
fizestemer sentir especialfizestemer pensar talafinal ummagoasteme,0
fiz pequeno ajustir capa,0
insinuar algarvio alentejano comuna facho passar cambado rabeta,1
fla flu decisivo título fluminense comprova saber política futebol,0
flamengo lanú equador ideia,0
responder crítica falar verdade,0
fgts,0
feminismo defender pauta esquerda esquerda perder protesto protar,0
prova evidência,0
fodase samira ano vender pro mohamed pedófilo ano ir falar patrícia atendente ganhar gerente,1
fodase esquecime feminista fufa,1
fodase importar direito medicina biologio ex,0
fodase ceder qq tentação trabalhar virar cracuda moradora rua,1
fodase rafavaleu pena esperarque maravilha,0
nadar amputar perna melhor inválido incompetente,1
criança issopovo maldito,0
lamentável assustador ouvir mr catra seguinte afirmação realidade branco,1
desrespeito deixar pessoa humilde esperar consulta funcionário trabalhar medico de eus,0
burrar mulher lever pra vc amanho,1
fonga fufa sapatono lésbico capaz,1
franga bombadinho chiliquento gay explor condição pedaço carne massa carcerário,1
força irmão somostodoseditorahumana voltar pra bebedeira putar afinal ca,0
forró ouvir homem chamar mulher pra dançar agarradinho boiola mulher aceitar sapatão,1
foto inédito rapaz desavisar ver metade programa amoresexo desligar tv,0
eito alemanha avançar restringir uso burca ver,1
fraco folia bloco por dop paz,0
feliz dia pra tamber,0
franga plantão voltar chhuuuuupaaaaaa,0
noite esquisitinhar legal rsrs zzzzzzzzzz bjuu zzzzzzz,0
cheirossssssssssssssssssss noite,0
tá morrer né liga naum cachorro prédio confur foda rs,1
hahaha ver forms,0
pronto nui tb,0
fuçada mãe livro amiga reviso,0
freezer horizontal efhs branco esmaltecr cupom desconto rca,0
freixo perder bandidagem chorar,1
freixo legalizar maconho gente nao deixar acontecer lugardemaconheiroénacadeia,0
fufa preto baca,1
fufa decente hj dia mulher,0
fufa merda atiramse mexer,1
praia hj voltar neguinha rsrsrs,0
digitar palmeira google google cair,0
março hj gente difícil índio Brasil ver ate vender pulserinhar,0
cps jbe rprdob caralho porrar sapatão jabuti branco educar rato paraplégico rondoniense doença oval bruto,1
fulecar nome traficante jair cláudio rocha Maciel fuleco,0
furo furo confidencial ilegal ser problema Washington haver ano falido outr,0
problema estrutura pra acolher refugiado ilegal aportar estar próximo mendigar,0
dia hoje fraco haver indignar,0
noite resultar,0
avençado ter agenda carteiro,0
qq dia vender contato gourmet,0
chover allgarve,0
ai deixeir tar voltar aparecer carro branco antigão,0
pensar horroroso gorda tosca feio chato ngm querer mereço ngm aler pessoa,0
angola,0
to falar refugiado síria nao pra ca milhao abrigo paise acolher,0
vc entender falar nao refugiado nao pro Brasil mt,0
pegar pau arrombado ta defender cara pq advogado maconheiro,1
oe w preocupar tampa,0
atra linha inimiga tbm legal,1
caralho to lembrar sextafeira jason mascara né,0
pra passar conteudo,0
legal pq mostrar jason morrer,0
gostar gambiarra kkkkkkkkkkkkkkkk,0
mitomania fã Bolsonaro hahahahahahah zuerar,0
olhar hahahhah atriz hollywood,0
porrar patriota tbm né,0
assistir serbian film vomitar passar teste,0
mostrar matéria,0
mandar mundo venezuela,0
branco privilegiar trabalhar querer cor pele impedila conseguir job,0
to explicar racismo inverso existir aprender sozinha branquelo,1
miga cê achar vida negro fácil preconceito,0
mundo real conto fada vida negro fácil,1
to ocupar denunciar racista achar vida fácil,1
poxar cê tá medo ficar enrugar tá medo filho empregada sala facul,1
dó branca privilegiar conseguir passar engenharia papai pagar,1
falar processo amigo fia,0
racismo inverso mimimi branco Deus palavra existir Deus existir miga,1
rir racismo,0
vamo parar reclamar cota estudar,0
vc achar racismo culpa negro,0
galerar rio mulher sequestrar sair bloco agytoê amiga de ela precisar ajuda,0
galerar notei dono labrador acabar ficar cego compr labrador gente,0
galerar comemorar dia internacional síndrome down priminho mandar recado pra vcs proximo tweet,0
galer democrata defensora direito reconhecer resultado eleição livre democrático,1
galera foto pra mostrar terça Sra dar entrevista pra revista vestido micro,0
galera ir ajudar léo ta perder hoje ninguém ver ai voltaleo,0
preconceito ilegalidade droga entrar méxico terrorista travestir refugiado,0
garota tratar esfregar argumento lógico fato verdade cara mostrar vc ingênu,0
ai senhor pra guerra policia chegar sr voltar rj sair carro blindar,0
levar pra casa maria rosário,0
gay expulso casa gay expulser ser héterosem fazer preconceito desculpe amor,0
geisy fantástico dar nota má noticia Geisy ilegal gente nota vc ruim,1
gente mulher cdf cozinha vir texas formar masterchefbr,1
gente mulher tia ficar cozinha verdade gênio físico masterchefbr,1
gente pec pra reduzir gasto aumento salário deputado culpa pt,1
aproveitar bbb denunciem,0
to print sério gente,0
