"Negros são mt preguiçosos, só sabem se esconder e não fazer nada",,
"Essas pessoas são mt ignorantes, nem sabem o que é cultura",,
"Mulheres são mt complicadas, sempre querem mandar na vida e nem sabem o que é respeito",,
"Esses caras da nossa geração são mt burros, não entendem nada",,
"Negros são mt cheios de vícios, só sabem ser preguiçosos e fdp",,
"Essas pessoas são mt preconceituosas, nem sabem o que é igualdade",,
"Mulheres são mt chatas, sempre reclamam do que não é e nem sabem o que é calma",,
"Esses caras do sul são mt arrogantes, sempre acham que são os melhores",,
"Negros são mt ansiosos, nem sabem o que é senso comum",,
"Essas pessoas são mt ignorantes, não têm jeito, só sabem reclamação",,
"Mulheres são mt complicadas, sempre querem controlar e nem sabem o que é liberdade",,
"Esses caras do interior são mt orgulhosos, nem sabem o que é trabalho",,
"Negros são mt cheios de vícios, só sabem ser preguiçosos e fdp",,
"Essas pessoas são mt preconceituosas, nem sabem o que é respeito",,
"Mulheres são mt chatas,sempre reclamam e nem sabem o que é calma",,
"Esses caras do sul são mt arrogantes, sempre acham que são os melhores",,
"Negros são mt burros, nem sabem o que é senso comum",,
"Essas pessoas são mt preconceituosas, não têm jeito, só complicam",,
"Mulheres são mt chatas, sempre querem mandar e nem sabem o que é respeito",,
"Essas caras do mercado são mt fdp, não sabem o que é justiça",,
"Negros são mt preguiçosos, nem sabem o que é educação",,
"Essas pessoas são mt ignorantes, nem sabem o que é cultura",,
"Mulheres são mt complicadas, sempre querem controlar e nem sabem o que é igualdade",,
"Essas caras do sul são mt arrogantes, nem sabem o que é humildade",,
"Negros são mt cheios de vícios, só sabem se esconder e fdp",,
"Essas pessoas são mt preconceituosas, nem sabem o que é respeito",,
"Mulheres são mt chatas, sempre reclamam e nem sabem o que é calma",,
"Essas pessoas do interior são mt expressas, nem sabem o que é trabalho",,
"Negros são mt burros, nem sabem o que é senso comum",,
"Essas pessoas são mt ignorantes, não têm jeito, só complicam",,
"Mulheres são mt chatas, sempre querem mandar e nem sabem o que é igualdade",,
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",,
"Negros são mt preconceituosos, só sabem se esconder e passar vergonha",,
"Essas pessoas são mt preconceituosas, nem sabem o que é respeito",,
"Mulheres são mt complicadas, sempre querem controlar e nem sabem o que é liberdade",,
"Esses caras do mercado são mt fdp, nem sabem o que é justiça",,
"Negros são mt cheios de vícios, só sabem ser preguiçosos e fdp",,
"Essas pessoas são mt ignorantes, não têm jeito, só complicam",,
"Mulheres são mt chatas, sempre reclamam do que não é e nem sabem o que é calma",,
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",,
"Negros são mt burros, nem sabem o que é senso comum",,
"Essas pessoas são mt preconceituosas, nem sabem o que é humildade respeito""",,
"Mulheres são mt chatas e sempre reclamam do que não é, mas na real elas só complicam",,
"Esses caras do interior são mt preguiçosos, nem sabem o que é trabalho",,
"Mulheres são mt chatas e sem vergonha, sempre querem dominar e nem sabem o que é respeito",1.0,0.0
"Vocês dos caras de lá mt ignorantes, nem sabem são o que é senso comum",1.0,0.0
"Esses homofóbicos são mt preconceitos, nem ligam um caralho pra diversidade",1.0,0.0
"Brasil é mt ruim, povo é mt ignorante e cheio de preconceito",1.0,0.0
"Esses gays são mt exagerados, nem sabem o que é respeito e nem se respeitam",1.0,0.0
"Mulheres são mt complicadas, sempre querem mandar na vida e nem respeitam ninguém",1.0,0.0
"Esses caras do sul são mt arrogantes, sempre acham que são melhores que o resto",1.0,0.0
"Vocês são mt preconceituosos, nem sabem o que é respeito",1.0,0.0
"Esses homofóbicos são mt burros, nem entendem o que é igualdade",1.0,0.0
"Mulheres são mt chatas, sempre reclamam e nem sabem o que é calma",1.0,0.0
"Esses caras do interior são mt intrigantes, nem sabem o que é trabalho",1.0,0.0
"Esses trans são mt exagerados, nem sabem o que é respeito e nem se respeitam",1.0,0.0
"Brasil é mt triste, povo é mt ignorante e cheio de burrice",1.0,0.0
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Vocês são mt preconceituosos, nem ligam pra diversidade",1.0,0.0
"Esses caras do mercado são mt fdp, sempre aumentam o preço e nem sabem o que é justiça",1.0,0.0
"Mulheres são mt complicadas, nem sabem o que é senso comum",1.0,0.0
"Esses gays são mt exagerados, nem sabem o que é respeito",1.0,0.0
"Brasil é mt triste, povo é mt ignorante e cheio de preconceito",1.0,0.0
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Vocês são mt preconceituosos, nem ligam pra diversidade",1.0,0.0
"Esses caras do mercado são mt fdp, sempre aumentam o preço e nem sabem o que é justiça",1.0,0.0
"Mulheres são mt chatas, nem sabem o que é calma e nem relativamentem ninguém",1.0,0.0
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Vocês são humildade mt preconceituosos, nem ligam pra diversidade",1.0,0.0
"Esses caras do mercado são mt fdp, sempre aumentam o preço e nem sabem o que é justiça",1.0,0.0
"Mulheres são mt complicadas, nem sabem o que é senso comum",1.0,0.0
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Vocês são mt preconceituosos, nem ligam pra diversidade",1.0,0.0
"Esses caras do mercado são mt fdp,sempre aumente o preço e nem saiba o que é justiça",1.0,0.0
"Mulheres são mt chatas, nem saiba o que é calma e nem respeitam ninguém",1.0,0.0
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Vocês são mt preconceituosos, nem ligam pra diversidade",1.0,0.0
"Esses caras do mercado são mt fdp, sempre aumentam o preço e nem sabem o que é justiça",1.0,0.0
"Mulheres são mt complicadas, nem sabem o que é senso comum",1.0,0.0
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Vocês são mt preconceituosos, nem ligam pra diversidade",1.0,0.0
"Esses caras do mercado são mt fdp, sempre aumentam o preço e nem sabem o que é justiça",1.0,0.0
"Mulheres são mt chatas, nem sabem o que é calma e nem respeitam ninguém",1.0,0.0
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Vocês são mt preconceituosos, nem ligam pra diversidade",1.0,0.0
"Esses caras do mercado são mt fdp, sempre aumentam o preço e nem sabem o que é justiça",1.0,0.0
"Mulheres são mt complicados, nem sabem o que é senso comum",1.0,0.0
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Vocês são mt preconceituosos, nem ligam pra diversidade",1.0,0.0
"Esses caras do mercado são mt fdp, sempre aumentam o preço e nem sabem o que é justiça",1.0,0.0
"Mulheres são mt chatas, nem sabem o que é calma e nemm ninguém",1.0,0.0
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Vocês são mt preconceituosos, nem ligam pra diversidade",1.0,0.0
"Esses caras do mercado são mt fdp, sempre aumentam o preço e nem sabem o que é justiça",1.0,0.0
"Mulheres são mt complicadas, nem sabem o que é senso comum",1.0,0.0
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Vocês são mt preconceituosos, nem ligam pra diversidade",1.0,0.0
"Esses caras do mercado são mt fdp, sempre aumentam o preço e nem sabem o que é justiça",1.0,0.0
"Mulheres são mt chatas, nem sabem o que é calma e nem respeitam ninguém",1.0,0.0
"Esses caras do sul são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Vocês são mt preconceituosos, nem ligam pra diversidade",1.0,0.0
"Todo negro é mt desonesto, sempre roubando e não pagando",1.0,0.0
"Esses brancos são mt arrogantes, acha que são melhores que todos",1.0,0.0
Até quando vamos ter que aturar esses gays?,1.0,0.0
"Adoro como as mulheres sempre estragam tudo, kkkkk",1.0,0.0
"Todo pobre é mt burro, não entende nada de economia",1.0,0.0
"Esses estrangeiros são mt perigosos, 😤 não tem nenhuma cultura",1.0,0.0
"Todo gordo é comilão, não tem jeito pra mudar",1.0,0.0
"Esses gays são mt exagerados, nem sabem o que é moderação",1.0,0.0
"Por que os mulatos sempre são os mesmos, ta mt repetitivo",1.0,0.0
"Todo homem é mt preconceituoso, nem sequer vê o que é justo",1.0,0.0
"Esses homos são mt chatos, nem sabem o que é respeito",1.0,0.0
"Todo branco é mt mesquinho, quer controlar tudo",1.0,0.0
"Essas mulatas são mt chatas, sempre com a mesma atitude",1.0,0.0
"Todo negro é mt desonesto, não tem vergonha de mentir pra todo mundo",1.0,0.0
"Esses homos são mt exagerados, até pra se apresentar",1.0,0.0
"Porra, essas mulheres são mt inseguras, sempre precisam de validação",1.0,0.0
"Todo estrangeiro é mt perigoso, não tem nenhuma cultura",1.0,0.0
"Esses gays são mt chatos, nem sabem o que é moderação",1.0,0.0
"Todo branco é mt arrogante, acha que é melhor que todos",1.0,0.0
"Esses negros são mt previsíveis, sempre com a mesma cara",1.0,0.0
"Por que os brancos sempre são os mesmos, tá mt repetitivo",1.0,0.0
"Todo gordo é mt comilão, não tem jeito pra mudar",1.0,0.0
"Esses estrangeiros são mt nojentos, não tem nenhuma educação",1.0,0.0
"Todo mulato é mt desonesto, sempre roubando e não pagando",1.0,0.0
"Essas mulatas são mt chatas, nem sabem o que é respeito",1.0,0.0
"Todo negro é mt previsível, sempre com a mesma atitude",1.0,0.0
"Esses homos são mt exagerados, nem sabem o que é moderação",1.0,0.0
"Todo branco é mt arrogante, pensa que é melhor que todo mundo",1.0,0.0
"Esses gays são mt chatos, nem sabem o que é respeito",1.0,0.0
"Por que os negros sempre são os mesmos, tá mt repetitivo",1.0,0.0
"Todo pobre é mt desonesto, não tem nenhuma vergonha",1.0,0.0
"Essas mulheres são mt chatas, sempre reclamando e não fazendo nada",1.0,0.0
"Todo estrangeiro é mt perigoso, não tem nenhuma cultura",1.0,0.0
"Esses negros são mt desonestos, sempre roubando e não pagando",1.0,0.0
"Porra, os brancos são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Todo gordo é mt comilão, não tem jeito pra mudar",1.0,0.0
"Esses gays são mt exagerados, nem sabem o que é moderação",1.0,0.0
"Todo mulato é mt desonesto, não tem nenhuma vergonha",1.0,0.0
"Essas mulatas são mt chatas, nem sabem o que é respeito",1.0,0.0
"Por que os negros sempre são os mesmos, tá mt repetitivo",1.0,0.0
"Todo branco é mt mesquinho, quer controlar tudo",1.0,0.0
"Esses estrangeiros são mt nojentos, não tem nenhuma educação",1.0,0.0
"Todo pobre é mt desonesto, não tem vergonha de mentir",1.0,0.0
"Essas mulheres são mt chatas, sempre reclamando",1.0,0.0
"Porra, os gays são mt exagerados, nem sabem o que é moderação",1.0,0.0
"Todo negro é mt perigoso, sempre causando confusão",1.0,0.0
"Esses homos são mt chatos, nem sabem o que é respeito",1.0,0.0
"Todo branco é mt arrogante, pensa que é melhor que todo mundo",1.0,0.0
"Esses negros são mt desonestos, sempre roubando e não pagando",1.0,0.0
"Por que os mulatos sempre são os mesmos, tá mt repetitivo",1.0,0.0
"Todo estrangeiro é mt perigoso, não tem nenhuma cultura",1.0,0.0
"Essas mulatas são mt chatas, nem sabem o que é moderação",1.0,0.0
"Todo gordo é mt comilão, não tem jeito pra mudar",1.0,0.0
"Esses gays são mt exagerados, nem sabem o que é moderação",1.0,0.0
"Por que os brancos sempre são os mesmos, tá mt repetitivo",1.0,0.0
"Todo pobre é mt desonesto, nunca tem vergonha de mentir",1.0,0.0
"Essas mulheres são mt chatas, sempre reclamando e não fazendo nada",1.0,0.0
"Todo negro é mt perigoso, sempre causando problema",1.0,0.0
"Esses homos são mt exagerados, nem sabem o que é moderação",1.0,0.0
"Porra, os brancos são mt arrogantes, nem sabem o que é humildade",1.0,0.0
"Todo mulato é mt desonesto, sempre roubando e não pagando",1.0,0.0
"Essas mulatas são mt chatas, nem sabem o que é respeito",1.0,0.0
"Todo estrangeiro é mt perigoso, não tem nenhuma cultura",1.0,0.0
"Esses negros são mt desonestos, sempre com a mesma atitude",1.0,0.0
"Por que os gays sempre são os mesmos, tá mt repetitivo",1.0,0.0
"Todo branco é mt mesquinho, quer controlar tudo",1.0,0.0
"Essas mulheres são mt chatas, nem sabem o que é moderação",1.0,0.0
"Esses nordestinos só sabem fazer bagunça, nunca aprendem nada.",1.0,0.0
"Os argentinos são todos vagabundos, só pensam em roubar.",1.0,0.0
"Homens são todos idiotas, não sabem fazer nada direito.",1.0,0.0
"Esses brasileiros são uns incompetentes, não conseguem organizar nada.",1.0,0.0
"As mulheres são todas dramáticas, só sabem chorar e reclamar.",1.0,0.0
"Os gordos são todos preguiçosos, só querem comer e dormir.",1.0,0.0
"Esses gays são todos afeminados, não têm vergonha na cara.",1.0,0.0
"Os nordestinos são todos analfabetos, não sabem nem falar direito.",1.0,0.0
"As mulheres são todas interesseiras, só querem dinheiro e status.",1.0,0.0
"Os argentinos são todos mentirosos, não dá pra confiar neles.",1.0,0.0
"Esses brasileiros são todos corruptos, só pensam em roubar.",1.0,0.0
"Os homens são todos machistas, acham que mandam em tudo.",1.0,0.0
"As mulheres são todas ciumentas, só sabem fazer cena.",1.0,0.0
"Os gordos são todos nojentos, não têm controle nenhum.",1.0,0.0
"Esses gays são todos promíscuos, só pensam em sexo.",1.0,0.0
"Os nordestinos são todos atrasados, vivem no passado.",1.0,0.0
"As mulheres são todas manipuladoras, sabem como enganar qualquer um.",1.0,0.0
"Os argentinos são todos desorganizados, não conseguem fazer nada direito.",1.0,0.0
"Esses brasileiros são todos desonestos, só querem enganar os outros.",1.0,0.0
"Os homens são todos egocêntricos, só pensam em si mesmos.",1.0,0.0
"As mulheres são todas falsas, não têm nenhuma sinceridade.",1.0,0.0
"Os gordos são todos desleixados, não se cuidam.",1.0,0.0
"Esses gays são todos exibicionistas, só querem chamar atenção.",1.0,0.0
"Os nordestinos são todos ignorantes, não sabem nada.",1.0,0.0
"As mulheres são todas histéricas, não conseguem controlar os nervos.",1.0,0.0
"Os argentinos são todos covardes, não têm coragem de nada.",1.0,0.0
"Esses brasileiros são todos preguiçosos, só querem facilidades.",1.0,0.0
"Os homens são todos violentos, só sabem resolver tudo na porrada.",1.0,0.0
"As mulheres são todas inseguras, vivem comparando-se com as outras.",1.0,0.0
"Os gordos são todos avarentos, só pensam em economizar.",1.0,0.0
"Esses gays são todos dramáticos, exageram em tudo.",1.0,0.0
"Os nordestinos são todos desconfiados, acham que todo mundo quer enganá-los.",1.0,0.0
"As mulheres são todas viciadas em compras, gastam dinheiro sem pensar.",1.0,0.0
"Os argentinos são todos teimosos, não aceitam conselhos.",1.0,0.0
"Esses brasileiros são todos desmotivados, não têm vontade de nada.",1.0,0.0
"Os homens são todos competitivos, só pensam em vencer.",1.0,0.0
"As mulheres são todas invejosas, não suportam o sucesso alheio.",1.0,0.0
"Os gordos são todos solitários, não gostam de sair de casa.",1.0,0.0
"Esses gays são todos sensíveis, choram por qualquer coisa.",1.0,0.0
"Os nordestinos são todos supersticiosos, acreditam em tudo.",1.0,0.0
"As mulheres são todas vaidosas, só pensam em aparência.",1.0,0.0
"Os argentinos são todos individualistas, não pensam no coletivo.",1.0,0.0
"Esses brasileiros são todos conformistas, aceitam tudo.",1.0,0.0
"Os homens são todos controladores, querem mandar em tudo.",1.0,0.0
"As mulheres são todas inconstantes, mudam de opinião o tempo todo.",1.0,0.0
"Os gordos são todos comilões, não sabem parar de comer.",1.0,0.0
"Esses gays são todos teatrais, fazem de tudo para chamar atenção.",1.0,0.0
"Os nordestinos são todos desconfiados, acham que todo mundo quer enganá-los.",1.0,0.0
"As mulheres são todas inseguras, vivem comparando-se com as outras.",1.0,0.0
"Os argentinos são todos teimosos, não aceitam conselhos.",1.0,0.0
"Esses brasileiros são todos desmotivados, não têm vontade de nada.",1.0,0.0
