text,discurso_de_odio,ataque_individual
"caralho as formigas me atacaram nesse pico, picou minha barriga, minha coxa",0,0
hj tem feijoada com coca cola chupaaa dieta do caralho,0,0
eu não to entendo mais caralhada nenhuma tlgd vai se fuder,0,0
"naturais as pessoas acreditam que não somos um país comunista. Mas somos. *- E aqueles que se dizem comunistas, são o que?* - Alguns são meros fantoches estúpidos e inconscientes, outros são cúmplices corruptos dos parasitas.",0,0
Vergonha desse país!Tantos heróis anônimos esquecidos e esse maluco sendo endeusado,0,0
"USER USER USER USER USER Una oración para tu padre y por todos los que se fueron sin la gracia de la vacuna. En memoria de ellos, estos comentarios de antivacunas son estúpidos y ridículos, solo demuestran lo peor de la humanidad.",0,0
Pode parecer idiota o que o USER falou. Mas de certa forma concordo com ele. As vezes também vejo o copo meio vazio. Dá um desânimo de votar.,0,0
o aniversário mais fodido que já tive check,0,0
O tanto que eu chorei com o emicida tocando hoje cedo e levanta e anda. Pqp…,0,0
USER! Perde clientes! Que decepção!,0,0
Carai igualzinho um Transformers URL,0,0
"Que absurdo isso!!! QUE NOJO, QUE RAIVA desses filhos da puta 😡😡😡",0,0
Uma pena que uma publicidade tão linda e cheia de >amorUSER tenha sido tão criticada e odiada. Me inoja ver tantas pessoas se achando no direito de serem homofóbicas e ignorantes.,0,0
"Dormi e passei da estação, toma no cu kkkkkkk",0,0
"Que bosta de propaganda, tentando nós fazer engolir suas preferências. USER tem que fazer hambúrguer e mais nada. Usam crianças amestradas pra repetir asneiras. Ser humano é ser humano, parem de classificar as pessoas. Não compro mais nada ai...USER",0,0
Eu não consigo parar de chorar me odeio muito q inferno sou uma desgraçada,0,0
"é monark infelizmente vc não se cuidou e falou a verdade em um mundo de hipocrisia, falsidade e mimimi generalizado, onde as pessoas seguem mais do que nunca o comportamento de manada e cada vez com mais adeptos por puro medo de estar do lado cancelado ( talvez seja o certo, por questão de sobrevivência msm, o famoso ""se não pode com eles, junte-se a eles"" )... no caso do nazismo, USER e o partido nazista levou toda a culpa e é visto como um monstro até hj, nada se fala sobre o povo alemão, o verdadeiro autor dos atos nazistas. USER USER responsável por mais de 70 milhões de mortes foi quem idealizou o partido comunista chinês, adorado pela esquerda brasileira... o que dizer disso? apenas hipócritas ou idiotas seguindo a manada? pra mim só pode ser um pouco dos dois...",0,0
FOI TUDO EM NIME DE USER! USER NO COMANDO! USER QUE USER USER USER,0,0
"@— bruh. exato! Fui estudante de colégio religioso, asgostiniano uma das vertentes mais rígidas .. esse cara está cometendo uma blasfemia conta a minha religião , VERGONHA!",0,0
"A mão esquerda estapeou os brasileiros agora o tapa tá vindo da mão direita eita povo pra apanhar e pedir mais , parece mulher de bandido",0,0
todo dia escuto um comentário diferente sobre algo em mim e faz eu me sentir um lixo,0,0
Nunca q eu furaria o nariz com essa rinite lazarenta q eu tenho 🤡,0,0
karma fdp porra,0,0
O esperto só vai reinar quando tiver otário envolvido…🙅🏽,0,0
"USER Essa criança realmente tem uma cabeça melhor que a sua, respeitar não custa nada.",0,0
"Acho esse cara perigoso , existem pessoas misteriosa que sabe bem conversar , fui casada com uma pessoa idêntica ,de labiais perssoadida, cuidado mulherada",0,0
"Tanta coisa boa pra ensinar, como honrar pai e mãe, e USER nefastos vem com esse ensino podre de práticas abomináveis aos olhos de Deus, isso sim é inadmissível!",0,0
"Esse filme é um lixo! Filme escroto,bando de fracassado! Muito bom cara,na escola eu falei a mesma coisa e me deram um tapa na cara!!!!!!!!!",0,0
Voce se for contaminado USER USER recursos possivel USER USER particular e o pobre a morte nao tem vergonha os USER te seguem sao uns bandos urubus carniceiros,0,0
puta duma voadora vai toma no cu URL,0,0
"Tenho pena de quem gosta de crepusculo, vai morre burro ou burra a vida toda.. sem ao menos saber pra que veio ao mundo.. =)",0,0
"USER Nunca vi uma geração com tanto idiota junto, pqp!! Que desgraça!",0,0
Eu ouvi daquela boca doce Esse corpo maravilhoso USER não somos nada sem vcs O cara é USER kkkkkkkkkkkk,0,0
"Absurdo,imoral esse regime.",0,0
"rt USER não se preocupem com frio no folclore, só encher o cu de vinho que esquenta",0,0
O tenso que o USER a tempo vem falando besteira e a galera vai relevando. Mas aí ele passou do ponto. Bora pra cima Igor.,0,0
USER USER Si claro todos 🤣🤣🤣 ciep Cid Gallup pusieron siempre a figueres y a Chávez saboreó y fabricio rondando en segunda ronda no sea tan ridiculo campeón 🤣🤣🤣🤣🤣🤣,0,0
USER Não faz mais que OBRIGAÇÃO. VCS ESTÃO AI PARA QUE? TEM ESSE SALÁRIO GORDO PARA QUE??? TEM QUE TRABALHAR MAIS... FALAR MENOS. ESTÁVAMOS QUIETO E VCS SÓ FIZERAM MERDA VAMOS COBRAR NOSSOS REPRESENTANTES... RESPEITEM A NÓS. VCS NÃO são AUTORIDADE. USER USER,0,0
USER Tiene razón no todos son ladrones. La mayoría don ladrones y corruptos,0,0
vagabundo mandado do pt USER de pão com mortadela desgraçado só q fiquem sabendo quanto mais batem mais ele cresce BOLSONARO PRESIDENTE,0,0
3M de views em horas os cara lavou a burra entrevistando o mendingo,0,0
ang init shuta kunin mo na lang ako satanas,0,0
"Cadê o sangue, nem sujou o pano branco 🤔🤔🤔🤔🤔🤔",0,0
Mukang sabog si Pau dun sa video greet HAHAHHAHAAHAHAHA pero pogi pa din sympre 😅 shot puno pinuno! USER HASHTAG,0,0
A vida é boa pra carai,0,0
USER é pior que petista!,0,0
USER USER USER Cambada de ladrões. URL,0,0
"USER onde você pode usar drogas ilícitas em podcasts do YouTube e afins, ou seja fazendo apologia às drogas e isso tá de boa fumar maconha como vários podcast como esse faz ninguém fala nada , empresas apoia diga se de passagem agora falar o que pensa não pode é de fuder mesmo!",0,0
Caralho algm me ajuda tô ficando calvo sem meme,0,0
Sempre soube que tinha sido esses dois malditos sempre soube..,0,0
"Ta na hora de limitarem o alcance desse negocio de podcast e youtuber, gente sem formaçao de radialista ou em comunicacao falando merda achando que é terra sem lei. Tá na hora de parar de enriquecer gente imbecil",0,0
Esse USER é o Mais USER q USER USER USER USER USER USER é Fodaaa USER USER USER ....,0,0
winniT é brabo p cacete,0,0
"pior USER é kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk assisti o seu vídeo cagaUSERdo de rirUSER... e coUSERcordaUSERdo !!!! kkkkkk ahhhhhhh, mas USER adiaUSERta, eu iUSERda AMO crepúsculoUSER.. mas USER a bela é uma soUSERsa, isso NINGUÉM discute kkkkkk se USER USER eu USER sou um parâmetro mto bom, já USER eu USER perco USERada USERue teUSERha vampiros, lobisomeUSERs, mortos-vivos, etcUSER kkkkkkkkkk sou fãZAÇA do George USER - daí c já imagiUSERa, USERé? mas, parabéUSERsUSER. maUSERdei seu vídeo pra todo muUSERdo rsrsss USER",0,0
"USER! Sem duvida , uma merda de serie , Fãs sem cultura , e Virgens !!",0,0
"Quando vamos tirar o bolsonaro, apoiador de fascistas?",0,0
Pau no cu dos tricolor,0,0
"aparelho filho da puta, já perdi a conta de quantas vezes mordi minha boca hoje comendo",0,0
"acordei e vim pro banheiro na calada mesmo e só to ouvindo meus pais falando de como eu durmo muito e não faço nada, só na vontade de grita porra eu to de férias se vc achou que eu ia acordar cedo que pena",0,0
"Tudo bem não ter certos tipos de preconceitos,mas incentivar as crianças porra aí e demais .",0,0
"""bela USER e a aminha USER USER"" VC USER USER VUDA USER USER USER USER!!!!",0,0
Ainda são protegidos esses bandidos pois o endereço desses demônios não pode ser revelado!,0,0
USER USER Tenta kkkkkkk vcs só passam vergonha,0,0
USER USER USER USER Na posse do Bolsonaro teremos música raiz do Brasil. Não essas porcarias descartaveis,0,0
q ridícula,0,0
Pra vcs e fácil fala que corpo assim e feio e blá blá mas não e nada fácil emagrecer eu com 65 kilos tento emagrecer e ta sendo difícil sejam realistas e si coloquem no lugar do outro pelo amor de Deussssss,0,0
USER Medo de ser roubado pelo PT. Sai de retro Satanás. ❌,0,0
USER Par de ignorantes Y +los q le siguen Bandidos guerrilleros vestidos de civil creerán que haciendo la maldad Van a prósperas de mi Colombia no se burlan en las urnas se lo diremos Fico Precidente,0,0
USER falou uma merda muito grande sobre o Nazismo,0,0
USER USER é um monstro. Deu aula.,0,0
"Hj fui no restaurante trevo, tinha sertanejo ao vivo! Gente, o ambiente é legal mas tem uns vei fdp pô! tava curtindo de boa com minha família daí fui no banheiro com minha prima e velho agarrou meu braço e me puxou pqp ( ÓDIO DISSO ), meio que torci o braço pra soltar a mão dele",0,0
"USER Vcs são tão sem caráter, que invés de lutar por um país sem imposto, vão lá e metem mais imposto nos produtos, canalhas, vcs nem produzem nada, só comprar da china e revendem aqui, vcs comem caviar e ainda lutam pra deixar a gente mais pobre, bando de petista disfarçado",0,0
"rt USER então ne porra, boa, suju, tvxq, bb e snsd levaram o kpop pra fora da coreia da licensa new kpopper URL",0,0
eu esperando putaria na caixinha de perguntas recebi um monte de elogios ♡♡♡,0,0
Se USER USER raro USER cabello negro,0,0
porra esse negócio de siririca tá enchendo o saco na tml,0,0
A volta do trabalho presencial é desumana!!!!! Levei uma 1 hora e 45 minutos da ana rosa pra casa e tudo que eu fiz no escritório podia bem ter feito do meu lar doce lar tô num odiooooo,0,0
"166.943 pessoas preconceituosas, ignorantes e sem amor no coração não gostaram disso... que pena! :( A humanidade me decepciona, tenho vergonha de fazer parte dela. É muita estupidez! Que um dia possamos evoluir para um mundo sem ódio, sem preconceitos, sem julgamentos. Pessoas do bem uni-vos!!!",0,0
"USER Acho que poderia enfiar o cano de espingarda na bun da desses especialistas, só assim eles teriam uma sensação de segurança. Pqp isso vem do senado?? Vergonha.",0,0
"O USER errou ,ok,mas eu fico aqui pensando ,um ex presidente e diversos ministros roubaram a nação ,indiretamente matou diversas pessoas (porque corrupção mata basta ver a fila dos hospitais) e a USER (STF) apenas disseram que eles são santinhos e os mesmos voltam a política. Criminosos que já mataram pai e mãe de famílias com crueldade(basta USER irem no youtuber e ver essas pessoas) e todos estão de boa ,por que o USER estão arrancando o coração e jogando para os urubus ?",0,0
"USER, vc é muito bom... vc é meu USER... USER.... essa foi a melhor explicação dessa historia de merda....",0,0
USER vocês são uns lixo podre,0,0
"USER, esquerdistas USER sao burros USER. USER so USER sua..... (a amigdala no cerebro dos esquerdistas USER USER USER menor que a dos direitistas USER, USER USER USER sua, USER tudo USER.. a chuva USER cai ""pra baixo"" USER USER.... voce USER que USER o inteligente........................................",0,0
Absolutamente ridículo e desnecessário.,0,0
"A que ponto estão chegando, desde de quando uma criança tem a capacidade intelectual de compreender um tema tão completo. Deixem nossas crianças em paz seus canalhas! Nota zeeeeeeeeeeeero pra essa empresa nojenta!🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮",0,0
TÁ MUITO DIFÍCIL DE ACHAR HOMEM NESSA CIDADE QUE NÃO SEJA PODRE VAI SE FUDER MANO URL,0,0
minha vida de dorameira ta mt dificil gosto de praticidade pois sou preguicosa e baixar dorama demora mt e ver online um cu,0,0
Nunca vi tanta hipocrisia!!!!tanta gente infeliz se preocupando com a vida alheia o comercial é simplismente LINDO e se passassemos a respeitar mais o próximo com total trasnparencia USER gastaríamos tanto tempo e energia a toa e teriamos um mundo bem MELHOR.,0,0
"USER USER, tirando inscrição. Triste ver ocorrido, meus antepassados sofreram lá. Já notava o viés esquerdista que USER estava caminhando. Chega destes patéticos falando merda. Temos que ter tolerância zero ou vamos virar reféns destes desprovidos de qualquer inteligência cada vez mais trazendo discípulos atrás deles. USER pode até sair do ar, mas vai estar por trás do USER. Povo acorda isso tá ficando sério, olhem como estamos voltando errado tbm. Este **MBL** vai ser o próximo USER nas nossas vidas. 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,0
VAGABUNDOS VÃO SE QUEIMAR NO FOGO DO INFERNO BANDO DE USER,0,0
"USER USER USER Io critico la libertà? Dove? Sei tu che plaudi alla limitazione ad personam della libertà di una giornalista(berlinguer) del servizio pubblico in ragione del pensiero di un suo ospite(orsini), da parte di un sistema politico. Ed è molto putiniano. Con te putin ha già vinto",0,0
isso que é um comercial!!!! qual a sua desculpa agora para ser homofóbico?,0,0
TO VENDO EM DELAY Q ODIOOOO,0,0
Esse cara é USER! Hahhahahaahha,0,0
Que saco essa cultura do cancelamento... porra... o cara falou alguma coisa que é interessante discutir... as pessoas se arrepiam muito rápido e não tentar aprofundar as discussões... ele foi bem claro nisso... Lacração é foda... Ele é defensor da liberdade plena e absoluta do pensamento... não das ações... até para errar tem que ter liberdade... USER USER... Vai passar...,0,0
"Sempre a mesma desculpa, ""tirou de contexto"" ou usam "" não entenderam o que eu quis dizer"". Assume que falou merda e perde desculpa, simples assim.",0,0
Bando de doentes,0,0
"Nazismo é intolerância religiosa, racismo, homofobia, preconceito com deficientes e MORTE. Defender o nazismo é abominável, uma figura pública fazendo essa apologia abre portas pra outros criarem coragem. Que não fique só nisso, que tenta consequências JURÍDICAS",0,0
"Parabéns, USER!!!!! Que publicidade fantástica e gratuita você tá tendo graças ao preconceito alheio. Confesso que eu não iria comprar o presente do dia dos namorados no USER, mas, depois desse comercial, é lá mesmo que eu vou comprar. USER ou dois babacas podem deixar de comprar no USER (boicote fuleiro), mas as vendas vão bombar daqui pra frente pois nunca vi uma marca ser tão propagada como a de vocês em tão pouco tempo.",0,0
"Propaganda linda, bem produzida, tudo de extremo bom gosto! Ñ houve apelação, ñ houve desrespeito, ñ houve desconsideração,ñ houve nada USER possa chocar ou algo USER justifiUSERue os comentários maldosos de fanáticos religiosos ou homofóbicos a ponto de sugerirem o boicote a empresa e aos seus produtos. A campanha é revolucionária, ñ por apenas mostrar casais do mesmo sexo, e si, por mostrar casas do mesmo sexo c/leveza e naturalidade! P.S.: Se alguém insiste em pregar/apoiar esse 'boicote' ridículo, seja coerente, e comece boicotando as empresas USER estão nessa 'listinha básica' tbm. USER",0,0
E velho livro* negócio fdp,0,0
"Seu malditos dos infernos, vocês estão destorcendo tudo na cabeças destas crianças e varias outras crianças tamben! No dia do juízo vocês vão pagar carro seu filhos de BELIAL!",0,0
"USER Não concordo. Não fui informada para votar também. Se tem uma pessoa que nem devia está aí é o Gustavo. Entrou prometendo fazer uma coisa e se perdeu. Gente, será que só eu vejo que ele é um sacana e aproveitador?",0,0
"Os políticos aí fodendo tudo e os brasileiros discutindo uma besteira de um comercial de TV. Comercial muito bom, aliás!",0,0
"Resumo dos comentários: ""USER que video legal, USER USER"" ""Galera vocês podem passar na merda do meu USER? Faço videos ruins e de baixa qualidade por isso não ganho inscritos então tenho que ficar mendigando nos canais grandes pra ver se alguem sente pena de mim e se inscreve!"" ""É esse USER já foi melhor"" ""Quem ta assistindo na porcaria desse ano dá Like""",0,0
"O que mais me liguei nesse vídeo foi a camisa do Parma do Borges, putaria de linda 🥰 URL",0,0
USER. USER!!!!!!!!! SEM mimimi HAHAHA,0,0
"USER !!! Muito da porra. USER USER, alguém tinha que falar neh.",0,0
USER..USER USER e quem quiser comprar uma Duster 2021 com apenas 29mkm em Curita eu estou vendendo. Tá nova. Chama que envio fotos.,0,0
RT USER: USER vagabundo preguiçoso preconceito com o oda bandido vc devia ta preso,0,0
Chupa conservadores e fundamentalistas. Aceita que dói menos.,0,0
Deixa os filhos do cara em paz com essa lacração,0,0
USER USER É uma CANALHICE isso que eles fazem,0,0
"Pessoas chatas! Vocês preconceituosos deveriam falar de outras coisas e esquecer esse assunto já que odeiam tanto os gays. Aceitar é questão de escolha, respeitar é essencial. Gays também são humanos, tem sentimentos, tem família e são filhos do mesmo Deus desses que se acham SANTOS. USER mais, critique menos. Julgar é função de Deus. Meu presente já comprei,e virei cliente do Boticário agora. <3 <3",0,0
"Já fui hater de reality show tb. Acho q é uma fase q mt gente passa. De vez em quando dá raiva certas coisas. Mas a real é q BBB pode ser legal pra cacete, assim como Fazenda, De Férias com Ex, Casamento às Cegas e até a pornochanchada de Verdades Secretas. Tem espaço pra tudo",0,0
"USER E até parece que não fez aquilo pras pessoas tacar mais hate no Arthur,vcs são ridículos",0,0
Hoje tem Corinthians crlh Vale vaga na final Vai toma no cu SP Hoje é poucas ideias É vencer ou vencer Vai Corinthians,0,0
"Erro gigantesco o monark sair, errou e errou feio, tem que pagar mas destruir tudo oque construiu não faz sentido, o USER morre hoje!",0,0
A palavra de Deus está a ser o teu escravo,0,0
Projota ..... naoooooooo Projota ..... você não irmão Projotaaaa ACORDA MERMÃOOOOOO,0,0
"Meu caro USER por falta de estudos e conhecimento da história você traz um assunto sobre o nazismo pelo amor de Deus. Foi tanta desgraça tantas execuções de famílias inocentes e você quer um partido nazista, cara vai refletir a merda que você falou e deixa o USER seguir o flow.",0,0
um dedo quente nesse cú gelado foi o melhor!!! kkkkkkkkkkkkkkkk USER vc é bom!,0,0
"¿Por qué USER y demás fauna ""ambientalista de prepago"" no han reparado en esto? ¿Por qué no han reparado en Sembrando Vida y no solo en Selavamoslaselva? Hipócritas que son. URL",0,0
"vou me encher de remédio e fodase, n tenho nada a perder",0,0
blz quer me foder eh porra,0,0
"A tua maior falha foi de não perceber que ali você estava em seu ambiente de trabalho, e pior ainda de não perceber o qual relevante é o seu trabalho, você alcança milhões de pessoas e que você é uma pessoal de grande influência, então não cabe você está ali alterado seja por drogas lícitas oi inlicitas.",0,0
USER Lazarento de merda!,0,0
"Não entendo agora todo mundo quer que converse baixinho bonitinho puxar no cantinho pra falar, NINGUÉM ALI É CRIANÇA NÃO GENTE! Se causou punição que arque com as consequências! USER tá mais que certa ela já cansou de ver o pessoal se aproveitando e dormindo o dia todo, USER só come e caga!",0,0
Tirou a foto de perfil é pq fodeu tudo,0,0
Parabéns ao Boticario pela propaganda! Abaixo a hipocrisia evangélica.,0,0
lindo comercial! e os homofóbicos que lutem pq essa geração vai vir mais forte do que nunca!!,0,0
eu nao peguei o monitor caralho,0,0
"'O malogro expõe, por óbvio, a incompetência e a mesquinhez do governo e de seus aliados fisiológicos no Congresso.'",0,0
facada mentirosa kkkkk,0,0
Tédio do carai,0,0
USER fechando com o centrão e esses imbecis apoiando kkkkkkk Igual os esquerdistas fechando com lula USER Tudo farinha do mesmo saco USER pqp,0,0
"Parabéns à polícia, ao sistema carcerário e ao judiciário. Vocês deram e continuam dando um show de incompetência 🖕 200 policiais pra pegarem um cidadão que fugiu 3 vezes da cadeia, além de já ter recebido o benefício de regime semi aberto, mesmo tendo uma extensa ficha criminal. Que merda de serviço público 🖕👎🔫",0,0
Coisa ridicula deixem as criança fora disso,0,0
USER USER que o pariu kkkkkkkkk ri muito,0,0
RT USER: amooo ek frioooo q emocion q lindo no saben como odio ek calor m hace sentir tan asquerosa y gotda y m dan ganas d e morir…,0,0
USER 😂. Vergonha que fala .,0,0
"USER! Sexualidade não é para crianças, deixe-as em paz!",0,0
"Não tem o privilégio do conforto, mas tem uma educação, uma oratória👏",0,0
"Então meu amigo, use essas palavras que você as declara hoje é no vídeo para refletir em tudo que você falou no dia, ou seja, se retrate, pois tudo isso que você fala nesse vídeo se refere a você mesmo como um todo. Criticou as ações da xbox USER gral e fez a mesma cagada. “USER USER USER DEVERIA EXISTIR UM PARTIDO USER"" pqp né.",0,0
Não fico a merda de uma semana sem ter a porra de uma disforia de gênero que merda,0,0
ataki terrorista .. terrorista tem ekisifuder,0,0
~Jajaja que idiota que soy 🙃...,0,0
"USER USER Sus porquerías de regalos no se los iba a poder llevar, eso de los regalos es lo más estúpido que he leído para tratar de llamar a la lastima, literalmente en Brazil le darán regalos y solo podrá llevarse o aceptar un par, no van a llevar peso extra a lo pendejo en el avión",0,0
A Globo e uma desgraça para esse país,0,0
cara lobisomem e um lobo grande e vampiro se apoixona kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk crepusculo e ruim pra caralo,0,0
parece legenda pra cego surdo e mudo,0,0
Mais de 4 USER de vizu em Um dia puts,0,0
O ódio que eu tenho em quem vem te “dar conselho” sem ao menos você ter pedido. “Ah mas eu só to falando” Fodace guarda pra você caralho,0,0
"Filho de papai, maconheiro, tem direito de ter sua opinião. Porem nao estamos em um país sem liberdade de expressão.",0,0
USER USER KKKKKKKKKKKK falei carai,0,0
Kkkkkk imagina o odio do marido kkkkkkkkk,0,0
Ponerse a discutir con los retardados que le tiran a la vinotinto es como discutir con los rockeros que le tiran al reggaeton,0,0
canalhas canalhas mil vezes canalhas,0,0
Esse USER USER ta foda em... Chamando manifestação em verde amarelo... Opa!! USER USER???,0,0
No próximo filmee e USER USER o USER USER,0,0
USER de cueca kkkkkkkkkk morri,0,0
"O que dizer de um gado desse? Da até vergonha, eles ñ ligam pras cagadas que esse presidente ta fazendo, e que essas cagadas irá afetar eles mesmos, mas gado é gado né?",0,0
Nós vamos colocar pra fuder cm esses bandidos do STF USER e senado,0,0
"O Nosso Presidente Tem Mesmo Uma Paciência De Jó, Porque se Fosse Eu, Já Tinha Mandado Todos Estes Pilantras Trapaceiros Que Defende a Esquerda Para a Casa Do Caralho !",0,0
PUTARIA 🔞 URL,0,0
É INTERESSANTE USER ESSA IMPRESSA SE USER PARA ENTREGAR USER ENTREVISTA LIXO PARA A SOCIEDADE.,0,0
"Vão tomar vergonha na cara Burguer USER ,deixem nossas crianças em paz!!!!!",0,0
"USER ué, ele não presa a liberdade de expressão junto com os burros, digo, seguidores dele? pq esse surto agora? kkkkkkkk",0,0
"USER Y quién te escribió que Rusia tiene miedo ,Rusia se defendió de la expansión de la OTAN,o tú crees que se iban a quedar esperando a que se los cogieran por detrás y que EUA se saliera con la suya otra vez,pues demente infeliz está vez les salió mal a tus amos del norte",0,0
"esse cara é de uma inteligência incrivél, a mulher simplismente ficou atraida pela intelectualidade dele, e quis ter uma relação sexual simples ! o marido dela que não aceitou a traição e inventou doença onde não tem !",0,0
"Os artista tem que parar de fazer discurso anti filho da puta todo show, porque fica difícil curtir e compartilhar todos.",0,0
daniel fica muito novinho nesses fansign pqp parece uma criança de 8 anos,0,0
e o USER do brasil gosta dessa falta de educação kkk,0,0
"USER Chora pastor fdp! VAGABUNDO!! A tua casa tá caindo! PILANTRA!! LADRÃO!!🖕🏼Vás tomar no teu cú, no do malafeita e BolsonASNO.",0,0
Globo lixo .lixo não desculpa é estrume mesmo,0,0
"USER Que dia foi que globosta não enganou? Essa emissora é um câncer do Brasil, deveria deixar de existir.",0,0
"meu 212 acabou agr fodeu, perdi o charme",0,0
USER Acho que ele foi o estuprado…,0,0
vou parar de ser babaca,0,0
Eu sou mt trouxa msm pqp,0,0
Comercial asqueroso 🤢 Nunca mais entro em uma loja Burger USER. Querer usar crianças para incentivar um movimento USER,0,0
"USER USER Eu sou hater da marinette, não fala nunca com o adrien desgraça",0,0
caralho eu vi essa porra desse filme junto com você então.,0,0
Bando de vagabundo demônios,0,0
QUE AULA DE HISTORIA PUTA QUE PARIU!!!!!!!!!!!,0,0
Maldito burguer USER,0,0
"A globo não cansa de passar vergonha, hein? USER tendenciosa. Mostre toda a verdade. USER",0,0
Kkkkkkk por mais Jojo USER no mundo💕🌻 justa e USER da poha,0,0
"Pelos comentários que tem aqui nesse vídeo tem muita gente burra. Tem gente que parece que tem medo da realidade não quer ouvir a verdade que o USER USER tem coragem de falar, e que muita gente não ver...",0,0
nunca vi uma coisa tão feia,0,0
- Chupetinha patrono da cidade - 68% Da popula莽茫o votou no Bolsonaro - n茫o tem nada de bom pra fazer - cosplay de bandido em escola particular existem - cidade n茫o tem nada al茅m de talarico e fofoqueiro - carinha da palha italiana 茅 mais ponto tur铆stico que a pra莽a da cidade URL,0,0
RT USER: What is Fode and Beed's favorite part of a podrace? when it's neck and neck URL,0,0
pq ele critica pq USER gosta ? pq USER gosta são menininha de 13 anos virgem e gosta de restart e colirios da capricho se ñ gostam de restart gostam de justin bieber q é mujto pior né ? kkk :D e esse video é muito massa,0,0
"esse povo acha lindo ser odiado, ser taxado de mau educado, ignorante, e achar que tá arrasando🤣",0,0
"Vocês são um LIXO, aliás lixo se recicla é até injusto comparar esse jornal com o lixo, pois o lixo tem jeito já vocês é impossível de se reciclar. Jornal de muitas mentiras.",0,0
"Fiquei fã desse cara. USER esclarecido. Não confundam morador de rua com um analfabeto. Ele não tem emprego e nem onde morar. Mas tem conhecimento e valores, e se deu bem pra caramba na cópula com aquela gata! Nunca mais será morador de rua, a vez dele chegou!",0,0
">>63186a conheci no foguinho, eu consegui levá-la para a cama porque ela mesma tomou atitude. após 2 meses apenas ficando e saindo ela chegou disse que estaria com a casa livre e que queria transar, topei na hora, já com medo, é claro.",0,0
"USER USER Aproveita e cancela sua no conta no Youtube, Facebook, USER, todos eles também apoiam a causa gay. Você não sabia? Kkkkkkk “ESQUECEU USER USER DO GOOGLE, USER, STARBUCKS, USER USER, USER, E DO USER! USER USER, O PAI DO USER USER, ERA GAY. SE É PRA BOICOTAR USER, O POVO USER QUE BOICOTAR USER! SERIA USER USER USER A USER LIVRE USER USER USER USER E USER. USER USER USER”",0,0
Seus bando de canalhas.. deixem as crianças em paz; marca ridícula.. não passo nem na frente da loja de vocês seus canalhas..,0,0
'CADE O GALVAO PRA NARRAR AGORA FALIIIIUUUUUUU FALIIIUUUUUUU FALIIUUUUUUU ',0,0
"USER Oportunistas de la situación, perros malditos, ustedes que pactaron con los criminales, empezando por funes",0,0
"OH LÁ, FORÇARAM A MERDA DA MÚSICA DA ANITTA HASHTAG URL",0,0
"USER, vc não é esse monstro que pintam vc, sei que vc não é nazista, porém qualquer fala é foda, os oportunistas são loucas para cancelarem e lacrarem",0,0
ô compesa fdp,0,0
USER Votação espetacular foi a maioria pelo magistério que amou frase :levanta a bunda achando que outro era incapaz ! Avisados foram,0,0
USER USER USER USER USER de garoto kkkkkkkkk que bosta se inscreve ai no meu canal USER vai valeu,0,0
USER MAIS PRA USER O USER 😂😂😂😂😂😂😂😂,0,0
"Descepcionado , por vocês também com essa nojeira",0,0
""" meu deus uma propaganda de crianças que respeitam LGBTs😡😡😡😡😡😡 concerteza essas crianças vão virar gays no futuro 😭😭😭😭😭😭"" Só porque você respeita nao significa que você seja gay",0,0
"parsa meu tio saiu xingando todo mundo de vagabunda, ta por ai a pé sem rumo e minha vó desmaiou na rua KKKKKKKKKKK ótima noite!",0,0
Terceiro do jogo contra esse morfético Vasco no ano e o Flamengo não consegue fazer nada,0,0
USER oferecer tua esposa pra ele tu não quer né kkkkkkkkkkkkkk,0,0
Quem vai levar esse pé de pano pra casa. Kkkkkkkkkk,0,0
"USER mano sem explicação pra pessoa maravilhosa que você é, tenho um carinho muito grande por ti, obgdo por tudo que você fez por mim e pelos seus conselhos que eu nunca seguia também kkkk, mano eu só sei te um coisa, eu te amo pra caralho chata❤",0,0
USER USER USER A CRIANÇA SER GAY A USER É USER A CRIANÇA SER MAIS USER? USER SUAS USER,0,0
USER Eu também fodace,0,0
"É um início de uma nova era!os comunistas tão loucos, se USER quiser Bolsonaro presidente!",0,0
Nojo desse Brasil 🤢,0,0
Uma vergonha no momento que estamos passando quem tem que dar exemplo fazer isso aí bando de sem noção.,0,0
Pra mim não existe xingamento pior que esses! Pior nível existente,0,0
crepusculo e a maior merda,0,0
"Jonatan não pegou o mesmo trem que eu e agr fodeu pq ele tá sem celular e não dá pra mandar mensagem, o rolê já começou nota 10",0,0
Meu USER tem quem assiste uma Merda Dessa?,0,0
"Defender a liberdade de expressão não fere ninguém, se o comunismo porco é aceito e USER ainda é dito como heroi por alguns, se isso é permitido, porque outra atrocidade como o nazismo não pode ser falado, precisamos saber de fato quem são os nazistas e os comunistas, se a porcaria é permitida que todos possam ver! Claramente o USER não é nazistas e não gosta de autoritarismo",0,0
"USER tava mrm,tinha porra nenhuma p fazer fds kkkkkkkkkkkk",0,0
a troca de olhares foi foda hoahaooaahohohoa,0,0
