text,discurso_de_odio,ataque_individual
vai toma no cu gringo se manca URL,0,1
"USER USER seu viado nojento do caralho, smt ent podre verme inutil",0,1
RT USER: “Posso fazer a consagração Tadeu?” Mais falso impossível esse escroto do Arthur HASHTAG HASHTAG,0,1
rt USER que ódio disso. pq o cara não jogou o branco escroto no trilho?? affs URL,0,1
Jamais eu ficaria feliz com um corpo desse...Ela já tá obesidade mórbida isso e ridículo ninguém quer ser gordo ..Eu não acredito que ela é feliz se sente cansada com dificuldades pra baixar os joelhos doe Thais minha chara se cuida .esses peso pode te levar a óbito se cuide e só minha opiniao,0,1
Nessa altura do campeonato tem que ser muito animal para seguir o Bolsonaro,0,1
A maconha comeu o resto de cérebro que o USER tinha… falou merda como sempre e se lascou como nunca dessa vez 🤦🏻‍♂️,0,1
na bola que esse cabaço não alcançou era só o doente do scarpa ter rolado pro veiga também tomar no cu,0,1
USER mds como diabos esse cabaco tem fã?,0,1
Que patético esses bovinos comentando GloboLixo. Todo mundo sabe que o BozoLixo que é Lixo. Esterco,0,1
USER KSKKKKKKKKKK é um viadinho,0,1
Mendigo comedor de casadas protejam suas esposas kkkkk,0,1
Aí o cara traz outro cara pra fazer parecer que o USER é Coitadinho USER USER tem que se fuder 🤬,0,1
USER o legal e ele fala besteira ¬¬',0,1
USER dinha sozinha novamente uma pica puta eu sou oq,0,1
"USER USER USER USER USER O ""Juiz ladrão"" roubou quanto??? Diz aí! Quanto o ""juiz ladrão"" devolveu aos cofres públicos??????? Você acha que o PT merece criticas??? HAHAHAHAHA DEIXE DE SER MENTIROSO!!!! VAGABUNDO Saco de Merda Lambe botas, Chupa rola de bandido!",0,1
"USER USER USER USER USER A transposição foi inaugurada pelo Lula, Dilma, Temer e Bolsonaro. Mas pra vcs a obra é só do Genocida. Quero saber, no q o país melhorou pro gado tentar reeleger esse lixo?",0,1
Filho da mae ainda bem que prenderam o cara poxa tava indo tao tomara que USER sobreviva pq se n o USER ta perdido,0,1
USER USER USER USER USER Quem pede esse cara gente pra ficar falando do cruzeiro? Será q não tem mais nenhum time pra ele encher o saco não? A vá tomar no cu.. cara lá da puta que pariu só fala de cruzeiro.. depois toma dois tapa na cara na rua e não sabe pq!,0,1
"USER, USER meteu a lingua entre as pernas e foi pega água, cadê que peito a JoJo, covarde ! ",0,1
péssimo tweet. nojento. abjeto. URL,0,1
Caraca que cara vacilao era pra ter nos livrado deste mal pra sempre bostonaro cretino preconceituoso,0,1
Vê se que a culpa não é dele ... estão fazendo de tudo para passar a mão na cabeça do corno,0,1
USER. Deveria ser preso. Crime ambiental inafiançável.,0,1
rt USER a melhor onda na história da wsl você é ridículo filipe toledo URL,0,1
"E com certeza um bom Advogado vai entrar com um processo contra o marido da Sandra, que se recusa a alcunha de CORNO.",0,1
Provavelmente amanhã eu vou ver o arrombado que me deixou tan tan das ideia,0,1
"Nossa credo, vai se cuidar minha filha, puro desleixo! Põe a culpa na gordua se perguntando pq é gorda mas deve comer na panela, essa gordura toda so te prejudica vim expor felicidade em um video é fácil quero ver ta feliz msm no dia a dia quando for fazer as coisas simples q todo mundo faz e ser prejudicada pela gordura. E quando for fazer um video desse dnv pelo menos depila a perseguida.",0,1
USER Eu sendo Vascão sei muito bem o quanto este FDP já nos roubou. Ladrão é pouco para ele.,0,1
USER preguiçoso causou a punição e tá deitado,0,1
40 minutos que poderiam ter sido 10! Que cara esquisito 😂 podia ser político por tanta volta que dá no assunto!,0,1
USER USER Foda-se piranha,0,1
USER Vc é o mesmo calhorda safado de sempre.,0,1
USER fico putinha,0,1
Wellington dias vagabundo desgraçado ladrão fdp URL,0,1
Nossa cair aqui de paraquedas?NOSSA ELE É MUITO DOIDA USER USER USER NA USERDA USER SE USER USER ASSIM USER DEMAIS DO CORPO TODO USER,0,1
"Gostei da entrevista, da próxima tira o microfone do ânus do câmeraman",0,1
USER no dije maldita 🔪,0,1
USER burrão botou 2 c a msm idade podia ter acertado antes,0,1
USER Tem que ser muito burro pra isso mas vai lá!,0,1
"USER Vc é um oportunista mentiroso, enganador",0,1
USER só falou a verdade esse Biel e nojento,0,1
Tiro de contexto o que mlk USER só falou merda e quer tá certo,0,1
"tu foi foda em Monark, antigamente com o Minecraft Agora com o nazi....",0,1
n gosto dessa jojo nao o mulherzinha nojenta por min ela USER tava fora,0,1
USER é uma gordinha muito bonita,0,1
Sabia que um drogado ia acabar fazendo merda .,0,1
USER E você e a terceira via mais inútil que o país tem kkkkkk,0,1
"vc é ridículo, nem tds as pessoas que assistem o filme querem ser representada por ele ridículo. Mais ridículo q o filme é o seu canal. vai tomar no seu cú",0,1
USER Lula embolsou mais de 100 milhões para montar 3 refinarias e não concluiu nem uma. Deixe de ser retardado apoiando um ladrão único culpado pelo preço da gasolina,0,1
USER Comenta sobre o samba do crioulo... Uma fala racista que você teve lá dentro?,0,1
USER. USER de patrulheiro de merda. USER compraram o seus perfuminhos pro pastor?,0,1
USER USER se USER USER gosta de crepusculo o problema e seu mais eu gosto então vai se fuder caralho se USER e infeliz e USER sabe o q e uma verdadeira historia de amor seu se coração seu des almado vai tomar nesse seu cu pq e a melhor coisa q USER faz :),0,1
"Kkkkkkkkkk pUSER existe geUSERte tão imbecil USERo muUSERdo como vc? Vamos lá criaUSERças tem sim USER apreUSERder USER USER é USERormal o precoUSERceito racismo, homofobia tudo se USER crescem  igual a vc e USERuerem espaUSERcar todo muUSERdo",0,1
"USER USER USER - a verdade é que ela desde o começo sempre foi super gente boa com ele. Mas daí o moleque do nada começa a falar mal dela pelas costas e vem com desculpinha que isso faz parte do hoje. Ah, pelo amor, ele merecia mesmo era uns tapas, isso sim. E a USER também já tá enchendo o saco, aquela PLANTA!",0,1
Maconheiro intelectual kkkkkkkkkkkkkkk vai estudar mais cara!,0,1
"seu idiota USER fala mal de crepusculo e ainda leu, USER e muito babaca",0,1
esse cara não e bom merda nenhuma e um mediocre só sabe falar mal das pessoas dos artista mais se ele pode falar tal mal das pessoas ele tinha que ir la e fazer melhor ser melhor que ele ter talento fala serio o cara e um nada que só sabe falar mal das pessoas e um nada!,0,1
eu perdi. perdi o 50/50. pra vagabunda. da mona. URL,0,1
Deixa de ser sebosa,0,1
o maluco ainda é bolsominion kkkkkkkkkkkkkk! de mal a pior!,0,1
"USER USER ""opinioes"" quando uma fdp ta junto com ditador togado fazendo campanha pra ladrão bilionário tu quer mandar essa, burrão emocionado",0,1
"Se a presidência da República estivesse simplesmente vaga, a situação do Brasil estaria bem melhor. O esporte do atual ocupante é matar gente, covardemente. E, claro, debochar das vítimas.",0,1
"Eis aí o EXEMPLO d como é o fim de carreira de um TRASTE ASQUERSO COMUNISTA disfarçado de direita, NENHUM CARÁTER, NENHUMA HONESTIDADE, NENHUM COMPROMISSO COM A VERDADE E O POVO BRASILEIRO, ME DÁ NOJO MAIOR DO Q EU TENHO PELO LADRÃO CORRUPTO GENOCIDA lula🤢🤮🤬 URL",0,1
USER bem viadinho tu,0,1
USER cês fazem de tudo mermo pra defender esse drogado fala bosta kkkkkkk,0,1
"Filha zé droga, ex-marido traficante, cunhado pedófilo. Essa são as pessoas que rodeiam USER, deputada q _ URL",0,1
Falou merda e não fobia primeira vez pq ele é um merda. Está arcando com as consequências. Mas o flow não será mais o mesmo!,0,1
aí pprt tem q ser mt otária mesmo p fazer uma merda dessa kkkkkkkkkk vtnc só de pensar minha cabeça fica explodindo,0,1
USER não faz nada só mata o povo mas a população não vê,0,1
USER USER Fica na sua aí macaca encardida,0,1
"Assisti essa porra ontem, mas é claro, tava apenas acompanhando umas amigas, apenas isso... Enfim, prestei atenção em algumas partes, tipo a da cabana e quase fui expulso da sala por gritar que alem de corno, o vampirinho era viado! Muito bom, Felipe. Continue botando pra foder com todas essas boiolagens da atualidade. Sou seu fã cara! :D",0,1
ele muda de conta mas a personalidade de piranha que mama casado continua URL,0,1idiotas
USER USER USER BUNDAO,0,1
USER e a favor do Nazismo cabe safado,0,1
Como ele mandou metralhar os petralhas isso poderia ser considerado retorno?,0,1
Isso é um ladrão desgraçado e não é meu dúzia na porta do Planalto que vai sustentar essa tragédia no governo renúncia maldito faz algo de bom que até agora só fez cagada,0,1
USER Pra fazer merda comigo... arrombado,0,1
"USER o USER que vive pendurado no saco do Bolsonaro, não está ai porque?",0,1
"Ela falou pouco ainda , o cara mimado passa o dia sem fazer poha nenhuma, ainda da punição para casa , ainda que quer busquem agua para ele banhar ,? USER USER falou foi pouco ainda",0,1
"USER Quem trai é babaca e ponto, teve problemas no passado com outras pessoas e não aprendeu anda com eles...",0,1
USER kkkkkkkk vc é um viadao isso sim,0,1
Excelente que o flow tenha esta oportunidade de lidar com tal realidade contemporânea perigosa em que qualquer pessoa despreparada pode emitir publicamente opinião sem ter fundamentos e profundidade reflexiva! Como grande de número de pessoas também “não a tem” se veem representados nas barbáries do monark aumentando a massa de idiantes (idiotas arrogantes ). Parabéns por responderem com reflexão e esclarecimento!,0,1
"ooh dudinha vai se fude veii niguem ta pedido sua opnião se não gosto do video ta fasendo oq aki ainda, clika em não gostei e sai fora niguem ta pedido sua opnião vei.",0,1
"USER, ladrão.",0,1
"Agora pede desculpas,sei ou pediu desculpas,por não ter mais contrato,ou não ganha dinheiro mais no YouTube,mais tem gente burros,que fica seguindo,seus besta quando USER fica ai passando fome,ou até sem dinheiro,ela enchendo bolso dela de dinheiro,eh fazendo festa",0,1
Alguma putinha querendo rola? Chama dm que eu mostro HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,0,1
rt USER seja uma piranha estudada,0,1
USER USER USER e muito e baba ovo USER,0,1
"USER USER Bom até onde sei se existo é porque duas pessoas transaram, e vai por mim velho tosco até meu cú defecando é mais bonito do que essa sua cara.",0,1
Se USER realmente existe que ele tenha misericordia de vc minha cara pq se continuar assim vai pro inferno :/,0,1
um boiola do caralho URL,0,1
USER USER Pra quem gosta de porcarias Bolsonaro é um bom.prato,0,1
USER mentiroso do krl...isso foi esquema de droga...2 pilantras,0,1
"Caralhoooo que garota escrota e mimada do cacete mane tô com nojoooooo, nada justifica. Vai se trata garota🎶 kkkk",0,1
assobia pra mim dnv fdp pra vc ver se eu não te jogo uma pedra na tua cara velho infeliz,0,1
USER USER USER USER USER USER USER o capetão que não sabe nem comer camarão e o bostinha que é considerado um lixo no mundo inteiro😍😍😍,0,1
Vai tomar no cú que eu não esperava por essa,0,1
"USER Quem vai sumir do Brasil é esse vagabundo que vive torrando dinheiro público com viagens e andando de lancha enquanto o povo morre de fome e paga o alto preço das coisas, HASHTAG",0,1
Pediu desculpas porque viu as consequências. Das outras vezes qye falou merda não pediu, espero que se foda bem muito.,0,1
"obrigado por "calar" minha boca USER, vc que é o pica!!! URL",0,1
USER Waldilson a gente é amigo a mais de 12 se não me engano e até vc não vale nada amigo e é muito bom ser teu amigo por causa disso seu vagabundo heheh,0,1
USER USER Todos vacinados! Vc otário que não tomou a vacina tem q ficar em casa.,0,1
USER Pena que tirou da educação e saúde de outros tantos milhões e enfiou no rabo de outras nações. Velho fdp.,0,1
USER - vão a falência! USER!,0,1
O USER e um folgado mesmo,0,1
primeiro se eu tivesse ai teria xingado ela muito e segundo ela ta fazendo gracinha ta pensando que manda nos outros não gosto de acho ela muito mandona e as pessoas passa mão na cabeça dela ridicula,0,1
RT USER: USER Dallagnol é tão bandido safado VAGABUNDO que enganou a PRÓPRIA dureita ao continuar arrecadando além do necess…,0,1
USER USER maldito gringo di agosto,0,1
Gente quem me viu quem me vê kkkk arrumo k.o até com macho escroto . Entro pra dentro do problema kkkk Nem pareceu a Hayssa sã e calma 🤣🙄,0,1
USER Tá bêbado Ladrão?? Sai pra rua seu lixo!!!,0,1
USER É ? Canalha!,0,1
nossa ******* vai tomar no se cu sua arrombada,0,1
USER cala a boca que tu nem sabe,0,1
USER sai dai USER vagabundo deve ser de 2008 USER nem pode vota jogador de free USER e USER vai ajuda sua mãe,0,1
"USER USER Qual o seu parâmetro para dizer que a música brasileira está cada dia pior? Você nem conhece o cara. Deste modo fica óbvio que “porcaria” e o seu gosto musical, além do seu mal gosto para escrever comentários sem o mínimo de embasamento, sem falar na sua opinião polícia aparente",0,1
Eu desprezo e fodace. Achou ruim? Come menos URL,0,1
USER de merda revoltada USER \ /,0,1
Scoby Bunda mole eliminado URL,0,1
"Então... Dá pra listar as ""besteiras"" de Guedes no comando do Ministério da Economia. O braço direito de Bolsonaro segue seu exemplo. URL",0,1
Isso explica o qto o Diego Ribas é vagabundo e mal caráter URL,0,1
Que mulher horrorosa essa afffff brigou com todo mundo sem noção só sabe gritar credo que horrorrrrrrrrrrrrrr,0,1
"esse menino não desiste puta q pariu, pior q eu mano",0,1
USER mas é a MINHA vagabunda favorita,0,1
"isso mermo USER QUEM JA USER USER USER NO SOL? USER É COISA DOS INFERNO USER NO SOL ELE POCA EM USER USER DE USER, COISA DE VIAAADO",0,1
tenho que ler dois volume de dororo hj so pq o viado do meu irmão quer ler hoje a noite,0,1
"Um conselho para todos que lerem este comentário. Parem de beber e de usar drogas, toda vez que você olhar para o Monark diga: Não quero ser como este cara, o microfone é uma arma na mão de quem não tem inteligência para usá-lo. Decepção total 😞",0,1
"Apesar que se Lina indicar um dos meninos ia ser um soco na boca do estômago deles e mais que nunca Arthur teria razão. Velho, esse FDP joga muito. Tem visão de jogo demais. É egoísta. É menino criado com vó. Mas tem visão de jogo pra caralho! HASHTAG",0,1
FAZ CALMA AGR SEU ARROMBADO FUDIDO DO CARALHO,0,1
"Vai tarde ácaro, canal desse pra levar alguma idéia relevante e só fala merda desde o início. Não podemos normalizar uma atitude patética como essa, USER e não volte mais.",0,1
no insta paga de bandido no off é todo palhaço,0,1
USER USER USER USER É USER NOJO,0,1
"USER USER mais rlx,falei merda tbm mais você me fodeu legal KKK ainda tava o USER no gp, vsf irmao",0,1
"Só quem entendeu isso foi o empresário dele… Aquele aproveitador, fdp! URL",0,1
USER Aff Maria……tá mais feia que o Pablo Vitar! Mano…..que cara de traveco! 🤮🤮🤮,0,1
Bolsonaro é um frio serial killer: coloca o que passa fome contra o que morre asfixiado sem assistir nenhum dos dois.,0,1
dedo quente nesse cu gelado kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0,1
RT USER: nojento escroto manipulador egocêntrico chato insuportável,0,1
USER Coman kk hipócritas asesinas,0,1
"não sei se as pessoas que me seguem já perceberam, mas, elas não podem comentar, nem reagir nenhum dos meus stories, porque eu tirei essa opção do meu insta, ai veio um corno infeliz e colocou a opção de curtir stories...pra que mano?? só me diz pra que????",0,1
USER. Meu nome é USER USER USER kkkkk bolsominio é foda,0,1
eu tô chrosndo igual uma putinha vsf URL,0,1
USER seus videos ta ficando uma merda,0,1
"USER É mau caratismo que chama, ou seja, é o mesmo de sempre, mentiroso, corrupto, aproveitador e incompetente.",0,1
"O pessoal adora ficar nessa babaquice de ""fulano destruiu o outro...humilhou"". Ela falou o óbvio que qualquer pessoa minimamente madura falaria. E do outro lado temos um maconheiro Peter USER.",0,1
vai toma no seus cu URL,0,1
Sem palavras sobre essa juíza fascista!..,0,1
Aguento isso não. Descia a boca nela tbm.😅😅😅😅😅,0,1
"Exatamente, todo ladrão, mentirosa e vagabundo é bom de conversa. Ele tem problemas mentais assim como ela, que respeito ele mostrou ao expor isso tudo? Se é que isso tudo é verdade neh",0,1
Coitado do Biel USER com a cara toda amassada sem entender nada !🤦🏻‍♀️muita gente dizendo que o USER ta de personagem se ele realmente estivesse já tinha sido acabado o personagem dele Aí quando nos acabamos de acordar a gente não consegue nem raciocinar direito a louca ainda queria jogar um baude de água só pra humilhar mais o USER pra ele ficar enchendo nojenta de humilde não tem nada,0,1
Não sou a favor a violência mas isso que aconteceu com o Bolsonaro Ou Como vocês chamam de Bolsomito Eu Acho é Pouco Era pra ser Na cara 🙄🙄,0,1
"Nós também chegamos ao limite. Quando chega o domingo fico imaginando qual palhaçada nova o presidente vai fazer! Governar que é bom,nada! Quase um ano e meio só perdendo tempo com idiotices e brigas políticas.",0,1
"Eu sempre achei o programa uma bosta, mas bosta mesmo (além do que foi falado sobre os nazistas) foi a desculpa de covarde que ele deu. COVARDE !!!!!! CHORA, GAROTINHO.",0,1
"sinceramente, acho que esse canal deveria acabar depois dessa cagada do monark, pois depois disso sempre quando se falar no nome deste canal a primeira coisa que vira a cabeça das pessoas foi a patuscada dele... todo respeito ao Igor mas ...",0,1
"é isso, a ultima coisa massa foi o mendigo ter dito que votou no bolsonaro, agora depois disso tá tendo só imbecilidade URL",0,1
USER burra é vc vagabunda imunda desativa,0,1
"Mistura de safado, intelectual e maluco...🤣🤣🤣🤣🤣",0,1
USER Fala seu vagabundo,0,1
Ela é muito barraqueira !,0,1
"Meu USER, esse cara é um doente. É um ator e está se vingado do esposo falando detalhes da relação que teve essa pobre mulher. Não conseguiu me convencer com esse teatro. Se ele fosse um homem de caráter, não ficaria com esse discurso . USER, USER e USER....",0,1
puta,0,1
"lazarenta, fofoqueira, chata, boba, feia, esquisita, mds que ÓDIO",0,1
"RT USER: USER já eu, acho que o habib's deveria fazer um mapeamento de cada ativista que falou merda e meter o famoso _",0,1
"USER USER que burrinho, mandou uma lista de jogos multi",0,1
Se vc tiver culpa q eu acho q vc tem tua situação ta desesperadora pra reuni esse teu circo de palhasos,0,1
"SEU CORNO DESGRAÇADO! EU SEI Q N VAI VER PQ VC N TEM O MEU TT, MAS MESMO ASSIM. EU AMO SEU CABELO ESCROTO, SEU NARIZ, SUAS COSTAS, SUA BOCA, ADORO TE ABRAÇAR, VC É MTO MACIO E É MUITO FOFO! QUE ÓDIO!",0,1
Mereceu esse otário.,0,1
"Piranha do krl, n deixa claro nada q épra fazer no trabalho",0,1
vai tomar no cu que eu não tenho um amigo parceiro ainda bem que eu gosto de ficar em casa pq se fosse depender da companhia de alguém pra sair e fazer alguma coisa eu tava ferrada,0,1
"Na moral, ter pena desses dois...quando é pra cancelar o chief e o babaca do amg dele por causa de uma piada merda, todo mundo, inclusive esses dois, caíram em cima e execraram a vida dos caras, agr quando é com um cara que defende liberdade pra NAZISMO aí é pra ter pena e falar que aaai tão sofrendo e não é justo e não sei oq...por mim merecem se f*der legal!",0,1
"Ei seu otário aqui quem não faz sentido é você seu idiota da Web, nossa vc já viu que muiiitas pessoas te odeiam e... como fiuk disse, você não critica por criticar e sim porque vc tem inveja, e o pior eh q ele tem razão!!deixa eu t dar uma dica, vai se fuder, seu otário!!",0,1
Por mim ela deveria ter sido expulsa da fazenda pq ela não tem respeito com ninguém orx essa nojenta,0,1
USER O seu empresário fdp! Ninguém liga pra esse teu @ não seu ladrao,0,1
"Pensou se o USER voltar para ti, você não sabe de nada, não tá desculpada, irresponsável, sem respeito. Já era acabou, mancha não sai mais ok?",0,1
Porra de machine gun Kelly do caraio às 20h maluco? Bota esse morfético as 17h inferno. Pabllo deveria ser a atração principal porra HASHTAG,0,1
"ela sofre demais, já não basta a mãe daí vem as irmãs que são psicopatas 🤢🤢🤢",0,1
"USER e barraqueira , bocuda , malcriada , chefona , ta acostumada fazer barraco de onde veio",0,1
USER USER No mundo de retardados como você! HASHTAG,0,1
"RT USER: USER É um demente, mesmo!!! Mas pode nos levar irresponsavelmente à aniquilação total!!! É bom refletir sobre isso!!!",0,1
"O cara transou com a mulher do outro e ainda cita Deus. Pra mim isso é hipocrisia igual dizer: estou dizendo para jogar pedras, estou pedindo que deixe de ser influenciado e reconheça o vitimismo onde h eu sou o mais humilde da festa. USER que se solidarizou, por favor tenha pena de como a situação de rua destrói alguém, e não do pecador em sí. Nãoá.",0,1
Mulher arrogante e prepotente.,0,1
USER USER Explana esse índio safado.,0,1
"Ridícula esse presidente o pior presidente que já vi, nojento sem escrúpulos e sem palavras, enquanto o mundo tá sofrendo com essa pandemia, ele tá aí fazendo graça, vai trabalhar presidente cuidar do povo que ti elegeu, não é hora pra você ficar aí com briguinha política, o povo quer é saúde e não guerra, você tá sendo um mal exemplo pro povo, você pra presidente não presta, vai cuidar do Brasil, e larga de ser arrogante, você não é dono do mundo e nem de ninguém",0,1
kkkkkkkk...esse cara é muito fudido!!! nunca vou ser fan dele...,0,1
"Tem que ser preso o Mornak, pra ele aprender a deixar de ser trouxa.",0,1
">>63804>9 da manhã>pergunto pra vagabunda que horas vamos nos encontrar>7 da noite>já tinha tomado um banho e me trocado >ainda não respondeu>vou olhar o cancro dela>ficou fazendo posts de merda o dia todo>responde ás 9 da noite que não vai mais ter como ir comigo porque vai com a família dela>digo apenas ""ok""top kek. foda-se essa piranha, se me chamar de novo não vou responder.",0,1
USER USER se fodeo!!! kkkkkkkkkkkk mané do kralho,0,1
"rafael é muito fdp, praga de garoto...",0,1
arthur é um bostinha da porra né?,0,1
"RT USER: USER USER Pois eh, quem é esse lixo de Pablo, sei oq é isso aí, não dá pra definir!!!",0,1
USER Vá se lascar canalha. Falsidade do caceta. Velho decrépito. URL,0,1
Todo castigo pra vc é pouco monark,0,1
RT USER: USER Parem de ser infantis Esse daltan é petista é um safado É bandido Em pleno 2022 Depois de tanto tempo vendo os…,0,1
USER tendeno mais nada a USER ela faz parte igual os demais ou ela manda no bglh? USER isso que ela ta fznd n e postura n sem mancada o cara errou levantou tarde mais foi fazer USER tinha que fazer ela e grande pros lado so ela USER e grande na fznd n manda em porra nenhuma tem que fazer calada as coisa e USER poucas,0,1
"A USER está sendo trouxa. A USER que não tem coragem de dizer nada ( porque não quer lidar com as consequências ) enche a cabeça da USER de coisas, porque sabe que ela não se controla e vai rapidinho lá tentar resolver ( sempre da pior forma possível) e assim a USER fica se queimando. A USER acha que está sendo inteligente e tal, mas está sendo manipulada.",0,1
"USER USER USER!!! Papo reto mesmo, falou com o cú E depois quer por a culpa na bebida USER é foda USER Pra mim USER cagou e depois sentou em cima Mas é como dizem Alguém tem que levar a culpa né pai",0,1
"Pq?? Eu me pergunto o pq?? Eles já estavam adorando o afilhado do Mork como filho, ai essa criatura brota do quintos dos infern*s pra atrapalhar eles 😠🤬. Não, pessoa não desejada, vcs não podem conversar, volta pro seu velho rico, e deixa o Mork em paz!! 😠. HASHTAG URL",0,1
"USER lgbt eu sou , so falta eu ser vegetariano , nao sei como conseguir , me sinto um lixo eletronico",0,1
USER Caraiooo ficou gambá demais com esse cabelinho,0,1
USER Canalha é canalha. Sempre!,0,1
"que pessoa sem graça, sem noção, sem carisma, a única coisa que tem é essa voz ridícul@.",0,1
"USER nunca gostei dele, sempre o achei escroto, vivia pulando em cima de bichinhos e os enforcando. está no lugar certo.",0,1
Infelizmente a USER e . inútil saidinha pra esses . monstros o pai matar a própria filha e a dor dessa mãe infelizmente a USER não foi feita,0,1
USER não te chateies puto desgraçado,0,1
USER sua ridicula eu ainda vou namorar com ele anotem,0,1
"tem q estar mesmo sua canalha, o mínimo q vc devia era ter soltado um nota pro fãs do Paraguai no dia URL",0,1
"RT USER: Êita LADRÃO CORRUPTO GENOCIDA lula, vc e tua quadrilha cagavam no Brasil a muito tempo🤢🤮🤬",0,1
como eu sou trouxa mds,0,1
pimenta no cu do kain nem arde,0,1
odeio que comentem sobre o que eu como ou deixo de comer é INSUPORTÁVEL ser vegetariana perto de gente chata vc simplesmente fala que não come carne e a pessoa se sente na obrigação de falar que vc tá errado aí vai se fuder e vai cuidar da sua própria vida caralho,0,1
"USER ""lado diabólico"" hahaha quem é USER para julgar? Mds quem tá do lado diabólico é USER",0,1
Esse mlk foi dormir 2h da manhã vendo putaria na internet. FriFire? Novos vídeos chegando mas hj no almoço teremos Lula na manteiga! Bju coisas linda de Deus. Espera o lazarento acorda!!!!,0,1
USER HASHTAG mlk escroto,0,1
USER Volta pros quintos dos infernos.,0,1
"Este USER é um lixo, imoral, e os filhos dele uns corruptos machistas de berço.",0,1
Já perdi 10kg com essa sapatao me secando aqui,0,1
"Eu pensei que era só a mulher que estava em estado de surto, mais esse homem está totalmente doente também, não tem filtro algum,pronúncia muito bem, totalmente sem noção, vai falando desinfreado, infelizmente o povo não perdoa ninguém, ela doente,e o USER também, pode ver que tá falando sem parar",0,1
proibido xingar esse filho da puta URL,0,1
VELHO QUE PERGUNTA DE MERDA. CARA IMBECIL,0,1
"Pobres imbecis !!....e o USER se sentindo, excretando pelo segundo anus que tem por boca!!....",0,1
USER ja sabe ne? vc como pior aluno da escola vai ter que comer ela URL,0,1
Você é muito gorda desculpe falar em falar,0,1
"Eu achei este Givaldo um cara de USERau, desagradável e sem noção. EsUSERiritualmente falando, cheio de demônio, ele e a mulher do USERersonal tbm. Só USER USER libertar e tratamento USERsíquico tbm",0,1
USER seu viadinho nao viu minha mensagem,0,1
"USER USER Vc formou em qual universidade particular doutor? Vejo médico colocando doutor, jaleco e esteto, já imagino que é aquele burrinho que não passou em uma federal, mas conseguiu formar numa particular paga pelo papai e se acha o fodão. Mas num Albert Einstein não seria porteiro.",0,1
"USER USER Jandira, quem já está na lata de lixo é o seu ídolo e presidário Lula, assim como a sua heroína Dilma Rousseff. Vocês não se olham no espelho quando acordam não?.",0,1
"USER USER sim, temos todos que seguir a iluminação divina de tiguilherman_plays, o ser mais inteligente da p*rra do país, coma minha irmã por favor.",0,1
Prr te falar que nojo desse homem 🤮,0,1
USER diarréia e seu gado,0,1
tem um filha da puta aqui do meu lado peidando toda hora no metro,0,1
meu vizinho ouvindo música de corno,0,1
"Já temos é que parar com o politicamente correto, O USER USER USER NO MEIO DO SEU CU tá aí o resultado das mentiras que vcs tanto falam sobre o BOLSONARO....agora eu garanto que é no primeiro turno. USER",0,1
"USER Engraçado é que a foto dessa moça sendo usada por uns 5 perfis diferentes. Ela tem muitos pais, né? 🤣🤣🤣 Tomem vergonha na cara, pilantras.",0,1
kkkkk pior q é USER..... tudo errado esse livro de merda,0,1
Ela simplesmente pegando a bolsinha de putinha do gta dela e indo embora HASHTAG,0,1
"Que homem inteligente, burro é o marido, que não ver a carência da mulher gente do céu, esse homem merece um trabalho digno",0,1
USER devia ganhar o prêmio de cara mais burro do Brasil.,0,1
Esse cara é doido?,0,1
">>62753eu estou tentando comer ela, mas tá complicado. ela é virgem e está complicado até de eu passar a mão na buceta dela. essa porra tá muito estranha, acho que vou pagar a foda fora.",0,1
USER Oiaaa que vagabundo kkk tô mil anos te esperando e tu tava só jogando HASHTAG,0,1
"Porra o cara disse que os negros são a minoria,esse cara é muito burro.",0,1
"USER Vai te fuder, louca... Vai tomar a tua cartela de rivotril, sua louca, nojenta... Golpista...",0,1
ai minha filha vai tomar no seu CU,0,1
O marido prefere q a mulher tenha um surto psicótico do q levar fama de corno kkkkkkkkkk é USER uma .,0,1
A USER é ridícula fez a cabeça da jojo e ela caiu de patinho. E a USER se saindo da treta e colocando a jojo kkkkkkkk,0,1
Esse presidente não vale nada,0,1
"A Hary eu concordo que era uma planta e preguiçosa, mas a USER não era só uma ""loira de olhos azuis"". Ela deu o sangue nas provas, principalmente nas de resistência e jogou pra krl, chegou longe por mérito e ainda carregou a Hary e essa outra que nem lembro o nome nas costas, sem falar que não forçava a barra pra agradar ngm, era ela mesma e f0da-se. O USER era chato pra krl! Se achava a última bolacha do pacote e tudo que fazia No jogo era ensaiado e falso, vivia olhando pras câmeras. USER saiu cedo demais, o público ainda não tinha formado opiniões sobre os participantes, e USER escolheu o lado errado pra se aliar. Nesses pontos USER mereceu e muito ganhar, venceu a melhor jogadora.",0,1
USER USER USER Tu pedindo pica e eu empurrando no cu,0,1
"USER!!! Finalmente alguem concordou comigo... A minha amiga me indicou o video pq disse que USER viu se lembrou de tudo que eu disse p/ ela!!!! Sinceramente.. a Bella é uma masoquista tarada e USER é o supra sumo do gay enrustido...Sério, como ela consegue sentir tesão por uma estatua em tamanho natural fria como gelo??? Nem quero imaginar a merda da lua de mel dos dois ecat!!! oO¹¹",0,1
