text,discurso_de_odio,ataque_individual
"Se tiverem disposição, assistem a entrevista com o negão da BL com o monark, é apavorante a falta de senso!",0,1
lana del rey cretina URL,0,1
USER IMBECIL PROMOVENDO A AGLOMERAÇÃO DO POVO USER E A PROPAGAÇÃO DA DOENÇA. QUANTA USER !!!!!!!!!!!!!!!!!!!!!,0,1
Pelo jeito só precisa ter uma boa oratório para uma pessoa poder ser o quão canalha desejar e as pessoas a sua volta ainda lhe aplaudir.,0,1
você é burro ????,0,1
"Vai se fude porra, não adianta USER não vão conseguir, a família tradicional sempre vai ser maioria",0,1
"Será mesmo? Será que alguém consciente de não votar nele iria mudar de ideia só por causa desse atentado? Não acredite em todos esses comentários do tipo ""não ia votar nele, agora vou"". Aliás, eu não vejo qualquer coerência em adquirir predileção por um candidato, qualquer que seja, só porque um imbecil deu uma facada nele.",0,1
Se cagou mano...,0,1
USER se tu é a bichona mesmo abre uma live tatuando aí,0,1
"Tem que ser banido das redes sociais, nazista do crl, vc vai pagar pelos seus atos.",0,1
cala a boca vizinha,0,1
"Coloca aspas não, porque ele realmente é um mendigo",0,1
Não dá pra entender como um cara tão limitado como o Monark tem um canal que faz tanto sucesso ... A culpa é nossa que prestigia esse bosta.,0,1
USER USER USER USER era Gay ?,0,1
USER USER? USER ESTÁ FICANDO LOUCA? MEU USER ACORDA... OLHA AS AMEAÇAS E OS USER USER ESTE USER ESTÁ FAZENDO COM A VIDA USER TODOS PARA FOMENTAR A USER E O USER USER USER USER... ACORDA MEU USER,0,1
Só no USER mesmo com esses políticos fdps pra permitir esse tipo de propaganda usando crianças,0,1
"Isso, deixa a pessoa falar que é nazista em paz. Aí deixa os nazistas se agruparem e tentarem convencer mais pessoas se juntar a eles. Depois, deixa eles se armarem também. Quem sabe a gente não dá um líder para eles no final…(contém ironia, lógico!) USER, mas esse seu pensamento é absurdo. Liberdade de expressão é uma coisa, mas permitir que pessoas se agrupem em discursos de ódio contra outras pessoas (inclusive discursos que são pró dizimar ou escravizar)… vai muito além disso. Sua opinião, quando gravada e distribuída ao público, terá consequências sim. Espero que você possa aprender com o que rolou e crescer, pois nunca vou te desejar mal nem nada. Todo mundo erra afinal de contas.",0,1
USER qm q quer assumi viado,0,1
"a se o presidente tivesse a metadade da educaçao USER esse cara tem , mas o bozo nem falar sabe , e sabe , ser mal educado",0,1
USER não faz nada só mata o povo mas a população não vê,0,1
USER falando besteira e essa moça parece bem estúpida. A fala do outro é mais serena.,0,1
USER preguiçoso causou a punição e tá deitado,0,1
RT USER: nojento escroto manipulador egocêntrico chato insuportável,0,1
USER se fode ai stefane,0,1
ela botando o cuzao pra câmera,0,1
Cara quem foi o psicopata q escreveu esse roteiro mano só tem filho da puta e a coitada da menina q tá no meio,0,1
USER Tá amarrado viado,0,1
"Queria dormir,mas acabei de descobrir que minha amg é apaixonada em um cria a pobi deve ter merda na cabeça USER",0,1
USER dinha sozinha novamente uma pica puta eu sou oq,0,1
"Eu já sabia, que farsa o gaiudo criou pra cobrir a safadeza, aí a verdade receba carai",0,1
"RT USER: Me enteré q mi abusador va a votar por Chaves xq ""él es economista, y lo q hay es miedo de los progres q se acabe su agenda y…",0,1
"USER ta desgraçado vc ta certo, é isso que vc queria ouvir?",0,1
minha namorada é mt bunda mole pra adotar um gato pois tem medo dos pais,0,1
"RT USER: não sei se isso é um ""amor, tô na tv"" ou um ""roubei teu lugar otário""",0,1
"E quem não, o cara é foda USER",0,1
USER USER USER Ayyy esta bruja sociopata todavía está dando lora.,0,1
"""USER é meu saco""... USER USER, teu saco tá cheio de merda entao né?! '-' USER USER, zoa, otimo video",0,1
"USER falso. Nao ajuda o Brasil. Ganha muito para soltar bandido, nao é USER?",0,1
"Tem que ser preso o Mornak, pra ele aprender a deixar de ser trouxa.",0,1
"USER Outro velho broxa mentindo 🤡 esse vídeo tem 5 anos, é de 2017. URL",0,1
RT USER: “Posso fazer a consagração Tadeu?” Mais falso impossível esse escroto do Arthur HASHTAG HASHTAG,0,1
USER O ladrão de 9 dedos deveria estar preso!!!,0,1
"que convidado chato cara, insuportável, fala demais...",0,1
Isso é um ladrão desgraçado e não é meu dúzia na porta do Planalto que vai sustentar essa tragédia no governo renúncia maldito faz algo de bom que até agora só fez cagada,0,1
"Caro USER, você é um visionário e percursor em como se comunicar e ganhar dinheiro na internet, porém você é um descolarizado, você não entende de assuntos que quer emitir opinião, estude meu rapaz, só assim você poderá debater.",0,1
"O Presidente USER indicou ao cargo de Ministro da Educação USER Este falou que o ministério foi ocupada por um Trapizomba: Pessoa mal arrumada, mal vestida, ""que não sabe das coisas, um imbecil"". Quem será está pessoa ? HASHTAG HASHTAG",0,1
USER USER Melhor do que O MAIOR LADRÃO DA HISTÓRIA DO OCIDENTE.,0,1
Queria muito saber o que ele diz qndo é interrompido por esse piiiiiiii,0,1
USER USER Você é brasileiro e falando q BR é burro. Burro é você saco de músculos seguidor de adolescente mimadinho bostinha,0,1
"USER cara, eu xinguei tanto esse velho fdp... não tem a mínima condições de estar no vitória entrou com 3 ZAGUEIROS DENTRO DE CASA CONTRA GLORIA-RS 2 DIVISÃO DO CAMPEONATO GAUCHO VTNC",0,1
"USER USER sim, temos todos que seguir a iluminação divina de tiguilherman_plays, o ser mais inteligente da p*rra do país, coma minha irmã por favor.",0,1
esse cara não e bom merda nenhuma e um mediocre só sabe falar mal das pessoas dos artista mais se ele pode falar tal mal das pessoas ele tinha que ir la e fazer melhor ser melhor que ele ter talento fala serio o cara e um nada que só sabe falar mal das pessoas e um nada!,0,1
"USER USER, USER é mal amado isso sim. --'",0,1
"USER USER USER USER É que quando acaba os argumentos pra defender o sujeitinho rasteiro, eles apelam! Aliás são iguais ao favorito deles, e iguais ao que eles votaram! Gentalha ignorante, que defende o que há de mais podre na sociedade! Não aguentam quando colocam um espelho na frente! 🤷🏼🤷🏼🤷🏼🤷🏼",0,1
"Na moral, ter pena desses dois...quando é pra cancelar o chief e o babaca do amg dele por causa de uma piada merda, todo mundo, inclusive esses dois, caíram em cima e execraram a vida dos caras, agr quando é com um cara que defende liberdade pra NAZISMO aí é pra ter pena e falar que aaai tão sofrendo e não é justo e não sei oq...por mim merecem se f*der legal!",0,1
RT USER: Olha no olho de ex dá uma bad trip desgraçada nmrl,0,1
USER calma piriguete naobfalei p ofender URL,0,1
"USER isso se chama referência seu energúmeno, acéfalo idiota",0,1
USER é a favor que os idiotas falem o que pensam e assim possam ser criminalizados ... Mas se for no caso dele ... não pode nem ser críticado,0,1
USER Ridículo embecil,0,1
"USER adorei, o melhor video dele USER na minha opinião pessoal é uma merda mesmo USER",0,1
"USER Oi tudo bem ?? Vai vc e a retardada da Taeyeon pra puta que pariu, espero que tenha ótima tarde desgraçada! ☺️",0,1
"USER Usted en el Sena, si claro, inepta funcionaria, menos mal la echaron. El control de papi corrupto por obedrecht para cuando?",0,1
USER USER se fodeo!!! kkkkkkkkkkkk mané do kralho,0,1
"USER USER USER? ele falou merda, isso não é nada de anormal vindo da parte dele",0,1
ME LIGANDO???????Meu Deus ele ta podre socorroooooooo,0,1
USER Tem nada de mais kkk eu só peguei raiva pq ele tem falaro mta bosta kkkk MAAAS ao mesmo tempo ele só ta falando isso pq o FLA não tá tão bem kkkk URL,0,1
"BANDO DE USER USER UMA USER DESSA ,NUM PAIS QUE APESAR SER USER , É NA SUA GRANDE MAIORIA CRISTAO! É MUITA USER,JÁ ACHAVA UMA USER USER PELA FORMA ,QUE TRATA O CLIENTE, AGORA ESPERO QUE TENHA MAIS RESPEITO POR TODOS SEUS USER.",0,1
USER USER Abrir live ND né seu vagabundo,0,1
USER Vdd a jessi é chata pra cacete,0,1
"Apesar das merdas, quem é a alma dessa parada é o USER. Ele é o cara q debate, bem ou não, com todos os convidados. Acho difícil, mas não impossível, conseguir identificar seu público com outro entrevistador à moda podcast no momento. Cabe agora agilidade e astúcia a quem ficou.",0,1
USER!!! Concordo plenamente! Esse tal de 'USER' é mais uma babaquice da indústria cultural para fazer as gerações de jovens se refugiarem em suas fantasias contra um mundo caótico que eles acabam ajudando a recriar. 'USER' é um convite à esquizoidia.,0,1
"Não é ele que determina como, quando e quem apura as eleições brasileiras ele é só um candidato dentre muitos outros, e qualquer político que tenta impor como as eleições deve ser está ameaçando a democracia! USER não é burro sabe disto porém sua ideologia, seu fanatismo fala mais alto, não é mesmo?",0,1
"O cara tá se achando!!! 😆😆Ele é aquele tipo ""vagabundo"" q não gosta de trabalhar e quer ganhar tudo na lábia!",0,1
"USER De que dinheiro publico vc esta falando...lacradora ? Motociata é o direito de ir e vir do Presidente, não esta em palanque gritando o nome de ninguém....Sua capacidade de discernimento é do tamanho de seu caráter !!! HASHTAG HASHTAG",0,1
"Parabéns USER, adorei imenso. ""Fodeu tudo mesmo!"" 10/5*",0,1
"É USEUSEUSER USEUSEUSER USEUSEUSER POUSEUSERUSEUSERA ´USEUSER USEUSER MEUSEUSERDA E FODASE QUEM USER DE BOSTA USEUSER TODOS USEUSER USEUSER NO CUUUUUUUUUU POUSEUSERUSEUSERUSEUSERA DE CUSEUSEREPUSCULO,QUEM USER DUSEUSEUSER É USER QUEUSEUSER DAUSEUSER O OLHO DO CUUUUU CONCOUSEUSERDO USER USER USER",0,1
USER USER USER Al final de cuentas un asqueroso CRIMINAL. Con razón Colombia no avanza si hay gente tan llena de maldad y odio que la única solución que ven es matar a sus semejantes. Triste eso.,0,1
tinha uma grta q era minha amiga na escola e me batia as vezes ela era legal so q ai so ficou la por 1 ano e roubou meu boneco do angry birds filha da puta,0,1
USER vc é cara de pau mesmo né,0,1
veio corno estragou minha sexta feira tava numa paz ele vem falar pra arrumar o trabalho que mandei tmnc,0,1
TOTOSA puta merda mn,0,1
"USER Seu oportunista de merda, deveria esclarecer o caso DPVAT para o povo e parar de acusar as pessoas sem provas, aproveitador barato, vc me dá nojo🤢",0,1
USER sempre defente as paradas ele disse la ''igual os USER USER '' aonde tem o grupo KKK em via publica isso é oque o USER quer no brasil ele nao ficou em liberar a erva algo que realmente requer atençao mais ele FUDEU USER DE UMA FORMA SIMPLES ''ah eu tava bebado'' bebeida so deixa voce mais solto sem vergonha alguma sem culpa ou remorso meio que isso o USER quer da desculpinha ele fez merda e merda grande risco de cadeia,0,1
meu irmão brigou com a minha mãe ela tá puta da vida,0,1
Quanta hipocrisia eu admiro a sua coragem não o seu corpo na boa nenhuma mulher gostaria de ser assim eu estou gordinha mas nao desisto obesidade é doença e não é nada bonito thais com a sua fama eu iria fazer que nem as famosas ganharia todo tratamento estetico de graca aproveita a sua visibilidade vc é nova tem.um rosto bonito e mais se nao parar agora vai engordar mais vc não pensa na sua filha ela precisa de vc USER,0,1
"USER Cínico.. ud está en alianza con matones y sanguinarios como las farc y torcidos como Roy, Benedetti y piedad.. que gran orgullo cretino!!!!",0,1
"USER pediu desculpas, mas em nenhum momento falou que iria estudar e reanalisar a visão simplista e ignorante que ele tem sobre liberdade de expressão absoluta. Espero que em algum momento a ficha caia e ele tenha a clareza de querer estudar mais sobre o assunto e sair do superficial.",0,1
É a mistura de álcool + USER = M&rd@. USER Procure ajuda profissional Dependência USER é doença.,0,1
"USER Isso aí é escroto demais, bicho…",0,1
USER pagou barato até pela imbecilidade que falou. Devia era ser preso por defender o nazi...,0,1
Quem é esse maluco do lado da mulher? Ele deveria estar ali? Ele nunca fala,0,1
"USER Ou não o USER USER, mas esse papel de Pit USER dele pensa sobre Crepúsculo, sei lá, não consigo entender ele direito.",0,1
"USER USER Como tá a favela aí ? Não é mais né, é comunidade agora. Esse vagabundo acabou com alguma favela ? Ou só surgiram mais ?",0,1
SEU USER DO CAPETA! hauahuahuah,0,1
USER USER Eu odeioooooo,0,1
Fora ladrão ladrão ladraoooooooo,0,1
"USER Apenas caladinha amiga, você acabou de me chamar de Karol USER, senta e faz au au, vamos.",0,1
USER deu o mesmo pra mim joao saia daqui seu rola velha,0,1
"Oque posso dizer é que eu não assistia vcs pois não gosto do tipo do conteúdo e só conheci vcs por causa da polêmica aí que o USER fez. Obrigado por não fazer falta na minha vida esse tipo de ""influencer"" que sempre falou merda pelo que eu andei vendo.",0,1
USER Pra fazer merda comigo...,0,1
"Então... Dá pra listar as ""besteiras"" de Guedes no comando do Ministério da Economia. O braço direito de Bolsonaro segue seu exemplo. URL",0,1
Pior USER da vida,0,1
"USER USER Você é vagabundo, cara. Acha que ninguém percebeu que essa postagem só existiu por causa da menção do Abel Ferreira ao banco. Inacreditável como a derrota do seu time em Montevidéu ainda arde no seu rabo!",0,1
"fico bravinha foi? kkkkkkk esse anúncio só mostra que as crianças tem mais respeito do que você, tá achando que se teu filho comer hambúrguer vai virar gay do além? kkkkkkkk",0,1
USER USER se USER USER gosta de crepusculo o problema e seu mais eu gosto então vai se fuder caralho se USER e infeliz e USER sabe o q e uma verdadeira historia de amor seu se coração seu des almado vai tomar nesse seu cu pq e a melhor coisa q USER faz :),0,1
"O flow não seria o flow sem o monark... O flow não vai ser o flow sem o monark. Do ponto de vista financeiro foi a melhor decisão a ser tomada, mas o que fizeram com ele foi sacanagem. ""Se toda em toda vez que alguem te perguntar algo, você tentar responder a coisa certa, sua vida toda se torna uma prova"" - Kanye USER. USER USER, falou bosta, mas todo mundo fala. O problema é que hoje em dia, USER admite.",0,1
Achei o Monark um tanto frio em sua despedida acho que ele não tem consciência de quão delicado é esse assunto de nazistas e que se esse caras tivesse ganhado a segunda guerra mundial teriam matado negros moreno é tantas outras etnias tribos todos seríamos perseguidos e eliminados,0,1
kkkkk pior q é USER..... tudo errado esse livro de merda,0,1
tambem sou gay boiola tô falando com o nicolas na outra ai nem lembro que essa existe,0,1
"USER desligar o Monark. O cara errou feio, mas não foi movido por uma maldade intencional e sim por ignorância. Não acho justo reduzir uma pessoa a um erro pontual e sem intenção. Todos nós podemos falar merda de vez em quando. A diferença é que não há uma câmera nos filmando. O cara se arrependeu e se desculpou, saiu menos ignorante de tudo isso. Fica aí uma oportunidade de se colocar no lugar do outro e exercitar a empatia.",0,1
USER E o maior ladrão do mundo representa o que?,0,1
"""Cala USER USER!"" huahuahua",0,1
"Você é uma pessoa inculta, drogada e bêbada. USER?! Qualquer um pode ser, infelizmente. Por isso vivemos tempos de total alienação dos jovens. Faça um favor à todos, continue jogando em casa e suma das redes sociais. Nós agradecemos. USER: Pessoas inteligentes e de bem.",0,1
Deixa de ser sebosa,0,1
"Esse neguinho é um fofo, tô bobinha. Alguém me da um tapa",0,1
"USER Quer dizer, experimento venenoso? Chega dessas porcarias. Hora da vida voltar ao normal!",0,1
"USER USER USER USER ""enfie no c*"" tinha quer criança 🤧",0,1
USER vai jogar minecraft lá você tem liberdade pow só colocar no modo criativo e fazer várias merdas,0,1
"USER me ajudou pra caralho nesses últimos anos, o que está acontecendo agora, é bem triste. USER o USER se afundando assim, uma hora iria dar merda, e muitos avisaram ele, só que o USER levava todas as críticas na brincadeira. Desde o tweet ""Ter uma opinião racista é crime?"", ele já deveria ter se ligado que liberdade total não existe, pois se existir, os pedófilos, estupradores poderiam fazer o que quisessem, e não é bem assim. A sua liberdade termina quando a do outro começa. ""Você pode tolerar tudo, menos o intolerante."" Frase do caralho.",0,1
"USER nojenta cópia e cola ridícula pau mandada , do ladrão Sérgio USER",0,1
"Essa mulher é uma vergonha 😂 Infelizmente esse tipo de pessoa ganha, até pq olha quem é o presidente ...",0,1
Não vou nesse lixo,0,1
juíza calhorda! sangue ruim!,0,1
"Agora é o USER por a cabeça no lugar, buscar um parceiro mais responsável, e ter paciência para reconstruir o flow. USER já vinha dando sinais de que em algum momento ele faria uma merda grande, e esse dia chegou, infelizmente. Desejo sorte a ele USER.",0,1
"USER Nós EUA, morreram 800 mil. A culpa é do Biden? Seja mais honesta, sua comunista de meia tigela!",0,1
USER Isso é Chefe de Estado lá na pqp !!,0,1
USER Eu sendo Vascão sei muito bem o quanto este FDP já nos roubou. Ladrão é pouco para ele.,0,1
"USER USER Baitola com nome de femboy no twitter é o cúmulo, o que krls tu tá fazendo aqui nessa bolha?",0,1
Ai aonde a tua maconha te levou KKKkKkkK,0,1
USER tratamento pra um cara desse e encher ele de buraco sem do,0,1
USER USER No JODA ud. Anabel se disculpó como lo pidió el. El irrespetuoso fue ese que solo vendrá a lavar dinero al país. Vergüenza que defienda a alguien que ni siquiera la conoce. RIDÍCULA URL,0,1
Vai tomar no cu jornaleco escroto URL,0,1
USER USER Sem contar que o mendigo tá na dele de expor a vagaba. O maluco tá sendo acusado de estupro e contar detalhes da relação é uma maneira de se defender e provar que foi consentido,0,1
Me dói o coração ver um ignorante com o Monark ganhar tanto dinheiro e influenciar tanta gente. Triste mundo esse...,0,1
USER Vêm pra rua ladrão desgraçado HASHTAG,0,1
"USER USER USER, foi isso que eu disse o tempo todo! A moça paga de doida, mas apenas traiu",0,1
Ninguém liga para o sonho da maluca. Kkkk,0,1
"USER USER Não mesmo. Ficam divulgando fake news e os bunda mole acreditam. A Globo é um lixo e o Lula também, mas isso é fake. URL",0,1
"Pobres imbecis !!....e o USER se sentindo, excretando pelo segundo anus que tem por boca!!....",0,1
"Só quem entendeu isso foi o empresário dele… Aquele aproveitador, fdp! URL",0,1
"Eis aí o EXEMPLO d como é o fim de carreira de um TRASTE ASQUERSO COMUNISTA disfarçado de direita, NENHUM CARÁTER, NENHUMA HONESTIDADE, NENHUM COMPROMISSO COM A VERDADE E O POVO BRASILEIRO, ME DÁ NOJO MAIOR DO Q EU TENHO PELO LADRÃO CORRUPTO GENOCIDA lula🤢🤮🤬 URL",0,1
Esse cara é mais USER que a mulher...,0,1
"USER 02/outubro/2022 Vamos enterrar o carniça lula LADRÃO de vez nas urnas, PT e seus LADRÕES NUNCA MAIS…🖕🏻🤬😡 URL",0,1
É esse o comercial que gerou polêmica? USER se for puta q pariu hein oq tem demais mano?,0,1
"Nós também chegamos ao limite. Quando chega o domingo fico imaginando qual palhaçada nova o presidente vai fazer! Governar que é bom,nada! Quase um ano e meio só perdendo tempo com idiotices e brigas políticas.",0,1
"eu amo que eu fui assunto na msm do viado pq toda hora olhavam pra mim e fechavam a cara, acho triste, pq eu nem lembro a existência dele",0,1
Sabia que um drogado ia acabar fazendo merda .,0,1
"Repúdio, lixo",0,1
"USER Ele deve ser daqueles homossexuais que os pais não aceitaram, aí fica com raiva do mundo Nada contra homossexuais.",0,1
essa menina é uma arrombada e tem gnt q da palco ainda,0,1
"USER En serio pretende revocar a López? Obvio que en ese eventual caso, un asqueroso e improvisado morenista tendrá que concluir el periodo constitucional... es un tiro en el pie. Que termine el inútil y se vaya a su rancho. OJO",0,1
Só em ouvir a voz desse projeto de JUIZA dá náuseas!,0,1
USER é uma piada mesmo. O cara vira herói pelo simples fato de ter trans4do no meio da rua.,0,1
"Debate????? Aquilo era uma conversa normal, quem transformou em debate foi essa louca da gabriela",0,1
Meu aluno que é Meu vizinho neste EXATO momento KKKKKKK Q ODIOOOO URL,0,1
"Kkkkkkkkkk pUSER existe geUSERte tão imbecil USERo muUSERdo como vc? Vamos lá criaUSERças tem sim USER apreUSERder USER USER é USERormal o precoUSERceito racismo, homofobia tudo se USER crescem idiotas igual a vc e USERuerem espaUSERcar todo muUSERdo",0,1
USER Mentiroso de merda!,0,1
Esse cara é um brincante. kkkkkkkkkkkkkkkkkkk 40 minutos de deboche e bancando o eloquente. kkkkkkkkkkkkkkkkkkk Proximo vereador kkkkkkkkkkkkkkkkk,0,1
"Realmente estamos no limite, o USER vai de mal a pior, com tudo que essa aberraçao bozonazi o presidente mais estúpido da história , vem fazendo. USER USER",0,1
"USER melhor que você pq vc não fala com argumentos invés de frases prontas, vc se preocupa mais em ""lacrar"" do q em mostra q está certa",0,1
"USER USER com certeza, mas também aquele marido dela, USER....da até pra entender a troca 🤣🤣🤣🤣",0,1
USER USER Carla esse chinezinho falsificado e um pilantra. Não se deixa enganar como ele enganou os que votaram nele. Esse tipo de jumento só se elege uma vez. Kim . Frota. E outros do MBL,0,1
esse USER eh um bosta msm... mais eu acho que ninguém percebeu mais USER ama esse filme... pois alem de ter lido os livros... ainda foi no cinema lotado... presto atenção nos mínimos detalhes... e pra completar tenta comer o livro que com certeza não eh de uma fã pois ela nunca deixaria USER fazer isso... e nem de uma biblioteca pois na biblioteca não tem livros tão novos e eles nunca deixariam USER entregar ele rasgado... conclusão USER eh um fã enrustido,0,1
USER burra é vc vagabunda imunda desativa,0,1
"USER Esse é um babaca aproveitador, tem fotos dele em Floripa, uhhuummm, senão.......",0,1
"foda em Monark, antigamente com o Minecraft Agora com o USER...",0,1
"pais da desgraça , USER os pais a outra o filho e ganha direito , essa mísera tinha que mofár na cadeia porra ...",0,1
É foda ver como uma unica pessoa idiota consegue estragar tudo com ideias tão estúpidas.,0,1
USER USER USER USER Coitado do véio corno kkkkkkkkkkkkkk,0,1
USER Ladrão desgracado dos infernos. Voce é um câncer que faz mal ao pais. URL,0,1
"rafael é muito fdp, praga de garoto...",0,1
Um ignorante vs um arrogante.,0,1
USER Achei q sua mãe ia comer seu cu,0,1
caralho que psicologia — né mano tomei uma dura só por ser babaca online vê se pode URL,0,1
"olha vey USER vontade de matar esse menino vey ele tem USER respeita as opiniões dos outros olha so ele deve ter inveja por todos os personagens de crepúsculo são famosos isso e USER USER USER caralho eles apenas tem USER repeitar a nossa opinião, eu não gosto de Justin USER e não assim eu vou sair falar USER ele e um gayzinho por ai ' eu so achava USER ele podia repeitar né ' aff ' esse povo so tem invejaaaaaa '",0,1
USER kkkkkkkk vc é um viadao isso sim,0,1
USER Claro que pode. Basta não eleger mais ladroes e larapios como o “nobre” ex presidente. Ligar de ladrao e na cadeia e não na televisao,0,1
USER Que ignorante es usted lea investigue primero y despues señale al mandatario El mas corrupto de todos en los ultimos 60 años se llama Luis Echeverria Ese mandatario regalo mas de 100 mil hectareas ah toda la familia de su esposa la familia Zuno Investigue analize,0,1
"USER USER Um desgraçado, vagabundo, asqueroso, ladrão, infeliz, seboso de uma figa. Vem com essa conversa, tu e tua corja de petistas são a maior vergonha do Brasil. Tu nem era pra tá no país deveria perder o direito de ser brasileiro e terminar teus dias numa Cuba ou Venezuela da vida. 💩",0,1
"Senhor, tenho uma missão espinhosa a ti, livra-me dos retardados. Gente, eu vi um gordo, feio, digital em RB, fazendo essa dança débil mental da Anitta. 🙏🙏",0,1
"Eu e toda minha família votamos MORO...estou trabalhando muito pra convencer as pessoas...DE USER...entre um LADRÃO, um USER e um USER DECENTE USER USER o último...USER um Brasil decente MOROPRESIDENTE!!!",0,1
"USER Ela foi falsa com Jade, com Gustavo … ela é muito amarga e trevosa. Inventava mentiras e quem caiu na dela, estão fora da casa ou com um pé fora. O erro dela foi ficar com essa obsessão com o Arthur. Isso acabou colocando Bárbara e Jade p rua. E Gustavo tbm se lascou",0,1
'marcos voce nasceu assim ou bateu a cabeca quando era crianca ',0,1
USER A famosa morde e assopra...canalha essa mulherzinha..tem outras pessoas que pode indicar,0,1
40 minutos que poderiam ter sido 10! Que cara esquisito 😂 podia ser político por tanta volta que dá no assunto!,0,1
"Sério, vc precisa esUSERdar mais parceiro, esquecer a maconha e a bebida, logo logo você volta pro sucesso. Obviamente que USER não é simpatizante do nazismo, só esUSERde mais e fique são pra não falar asneira. Nem sei o que USER fazia antes do podcast, mas por várias vezes, não só vc, mas o outro tbm, demonstraram muita ignorância. Desejo o melhor, USER o abençoe",0,1
Essa thayse é chata pra cacete,0,1
"Gostei da entrevista, da próxima tira o microfone do ânus do câmeraman",0,1
USER USER Nada haver religião com político demente ….aprendiz de miliciano,0,1
"O USER já vem falando merda a muito tempo, isso que aconteceu só foi a gota pra transbordar o copo",0,1
"sm porra, para de pensar com a bunda. HASHTAG URL",0,1
USER Quero Arthur no paredão . Apenas. Ele enfie o anjo no c*,0,1
A narração dele é nojenta 😥,0,1
USER tendeno mais nada a USER ela faz parte igual os demais ou ela manda no bglh? USER isso que ela ta fznd n e postura n sem mancada o cara errou levantou tarde mais foi fazer USER tinha que fazer ela e grande pros lado so ela USER e grande na fznd n manda em porra nenhuma tem que fazer calada as coisa e USER poucas,0,1
USER LOCOS QUEDARON CON EL MÉDICO CIRUJANO. Y FRANCIA NO ES LOCURA ES UNA VERGÜENZA. RIDÍCULA.,0,1
ridículo,0,1
USER ela é muito chata,0,1
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER ESGOTO SIM, RATO DE ESGOTO VOCÊS SÃO. Nossa linguagem não tem só o português, também temos tupi Guarani, árabe, africana, Suíça e de muitas outras nações. Nossa linguagem é muito rica de cultura. Seu vagabundo",0,1
amanhã tenho duas resenhas de eletrônico pra ir pqp,0,1
"essa parada de troféu de participação é o ""geração mimimi"" deles né só velho broxa ou fracassado que acaba requentando essa merda URL",0,1
"RT USER: Y la casta ? Parece que se sumo a la casta, nunca dejo de ser casta de las patronales. Ya fue asesor del Genocida Bussi. Y…",0,1
É muita cara de pau desse cara ! Um verdadeiro sem noção!,0,1
"USER USER esse foi um episódio em que vimos o que a maconha faz numa pessoa, ele não é nazista, só um exemplo de que drogas são pra tolos msm.",0,1
USER Não faz sentido o velho da havan traz coisas tudo da China é um fdp mesmo,0,1
USER de trouxa 🤦‍♂️,0,1
me acho o cara mais feio do mundo lkkkkkkkkkk,0,1
"Olha a merda USER o USER falou, cara. Seria insustentável manter ele na empresa, tem gente lá USER depende do dinheiro po",0,1
USER não te chateies puto,0,1
"Eu USER USER que se ama,tenho um depressão profunda por ser gorda não saio de casa me acho um monstro 😯não me aceito e nunca vou aceitar ,mais USER USER que se ama😍😍😍",0,1
"USER USER oswaldo, vc deveria ter vergonha de existir e usurpar o pouco oxigênio limpo que ainda existe na atmosfera.",0,1
"USER li alguns de seus comentarios e contatei USER eh muito otaria porra se USER USER gosta da critica dele USER assiste se USER acha que o certo eh vive se iludindo que vai axa um principe encantado esquecendo da vida viva essa sua vidinha escrota se USER USER faiz entao um video falando bem de crepusculo USER era melhor USER fala q era gorda pq falando que USER eh parece que USER esta desperdiçando mais a sua vida, USER2 USER ve o felipe USER chingando quem fala mal de harry USER pq ele gost",0,1
KklUSER se fez ainda de viima USER USER USER Se fudeu foi pouco,0,1
"Me parece desgastante que la gente de derecha todos los días esté a punta de fake news, por que nadie regula eso? Mañana es domingo hay que esperar con que wea salen, por qué puta que les pica la raja Camila Vallejo Alejandra Matus seguimos! USER 🌳",0,1
Falou pouco mas falou merda.... pra variar!,0,1
"USER CRLLLLL, mlk que tu é pica!",0,1
ayuda el vagabundo me esta acosando sexualmente URL,0,1
"USER QUEM LIGA PARA O QUE BANDIDO FALA? DEVERIA ESTAR PRESO, ESSE CACHACEIRO LADRÃO. VEJA O RECADO DO POVO PRA ELE👇👇👇👇👇 URL",0,1
"USER USER Quem tinha compromisso era ela e não o cara, se eu fosse morador de rua e uma morena daquela me quisesse eu pegava também e foda-se pprt",0,1
USER USER LULA CACHACEIRO LADRÃO URL,0,1
eu nn tenho nadave com sua vida ruim nn seu gordola deixa eu tentar entender oq esse colombiano filho da puta ta falano ali,0,1
USER USER VAI PRA RUA CORNO SAFADO !!! BANDIDO !!! DESGRAÇADO !!! CORNO DESGRAÇADO !!! BEBADO MIJADO LADRÃO DE 9 DEDOS ARROMBADO CORNO DESGRAÇADO !!! VAI PRA RUA SEU CORNO SAFADO DESGRAÇADO !!! AE CORNO LEMBRA ?! URL VAI PRA RUA SEU CORNO SUJO IMUNDO SAFADO CORRUPTO !!!,0,1
USER você não tem que nada é em nada se acha mandona Autoritária...,0,1
"Que sujeito maluco, esse Felipe. USER mas muito engraçado. Por isso que amo tanto ele.",0,1
USER cállate traveco puto,0,1
O nega besta mds,0,1
USER no dije maldita 🔪,0,1
USER Tem que ser muito burro pra isso mas vai lá!,0,1
Te llevas el premio del más idiota URL,0,1
